language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Medium","growthBridge","ABSOLUTE","A production value of Rs. 40000 grows by 10% every year. Find the production value after 3 years.","$$53240$$","Each increase of 10% multiplies the production value by 110/100. | \[\Rightarrow \text{One-period factor}=\frac{110}{100}\] | Since the same increase happens for 3 periods, use this factor 3 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{110}{100}\right)^{3}\] | Now multiply the current production value by the overall factor. | \[\Rightarrow \text{Final production value}=40000\times\left(\frac{110}{100}\right)^{3}=53240\] | Therefore the production value after 3 periods is Rs. 53240. | \[\Rightarrow \text{Final production value}=53240\]","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","directPercentageIncrease","ABSOLUTE","The salary increased by 15%. If the original salary was Rs. 60000, find the new salary.","$$69000$$","An increase of 15% makes the salary equal to 115% of its original value. | \[\Rightarrow \text{New percent}=100\%+15\%=115\%\] | So multiply the original salary by 115/100. | \[\Rightarrow \text{New salary}=60000\times\frac{115}{100}=69000\] | Therefore the new salary is Rs. 69000. | \[\Rightarrow \text{New salary}=69000\]","PASS"
"hi","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","increaseAmount","ABSOLUTE","A salary of Rs. 40000 increased by 10%. Find the increase amount only.","$$4000$$","Only the increased part is required here, so we need 10% of the original salary. | \[\Rightarrow \text{Increase amount}=10\%\text{ of }Rs. 40000\] | Now take 10% of Rs. 40000. | \[\Rightarrow \text{Increase amount}=40000\times\frac{10}{100}=4000\] | Therefore the increase amount is Rs. 4000. | \[\Rightarrow \text{Increase amount}=4000\]","PASS"
"hi","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","originalValueFromIncreasedValue","ABSOLUTE","After a 50% increase, the salary became Rs. 90000. Find the original salary.","$$60000$$","After a 50% rise, the new salary represents 150% of the original. | \[\Rightarrow 150\%\rightarrowRs. 90000\] | So divide Rs. 90000 by 150 to find the value of 1%. | \[\Rightarrow 1\%=\frac{90000}{150}=600\] | Now multiply the value of 1% by 100 to get the original salary. | \[\Rightarrow 100\%=600\times100=60000\] | Therefore the original salary was Rs. 60000. | \[\Rightarrow \text{Original salary}=60000\]","PASS"
"hi","PCT-CP-004","PCT-QL-007","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","Find the equivalent multiplier for a 20% increase in the salary.","$$1.2$$","A 20% increase means the new value becomes 120% of the old value. | \[\Rightarrow \text{New percent}=100\%+20\%=120\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{120}{100}=1.2\] | Therefore the equivalent multiplier is 1.2. | \[\Rightarrow \text{Multiplier}=1.2\]","PASS"
"hi","PCT-CP-005","PCT-QL-009","PCT-ES-005","Medium","repeatedPercentageIncrease","ABSOLUTE","A salary of Rs. 30000 first increased by 15% and then by 25%. Find the final salary.","$$43125$$","After the first increase of 15%, the salary becomes 115% of its original value. | \[\Rightarrow \text{After first increase}=30000\times\frac{115}{100}=34500\] | Now apply the second increase of 25% to this new value. | \[\Rightarrow \text{Final value}=34500\times\frac{125}{100}=43125\] | Therefore the salary after both increases is Rs. 43125. | \[\Rightarrow \text{Final salary}=43125\]","PASS"
"hi","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","A price increased first by 20% and then by 10%. Find the overall percentage increase.","$$32\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{110}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{110}{100}=1.32\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=32\%\] | Therefore the overall percentage increase is 32%. | \[\Rightarrow \text{Net increase}=32\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-013","PCT-ES-007","Hard","comparativeIncrease","ABSOLUTE","salary A was Rs. 50000 and increased by 10%. salary B was Rs. 25000 and increased by 15%. Find the difference between their new values.","$$26250$$","First find the new value of salary A after its increase. | \[\Rightarrow \text{New salary A}=50000\times\frac{110}{100}=55000\] | Now find the new value of salary B after its increase. | \[\Rightarrow \text{New salary B}=25000\times\frac{115}{100}=28750\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|55000-28750\right|=26250\] | Therefore the difference between the new values is Rs. 26250. | \[\Rightarrow \text{Difference}=26250\]","PASS"
"hi","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","In a group of 300 students, 60% were boys and the rest were girls. If the number of boys increased by 20% and the number of girls increased by 20%, find the new percentage of boys.","$$60\%$$","At first, 60% of the students are boys, so split the original total into boys and girls. | \[\Rightarrow \text{Initial boys}=300\times\frac{60}{100}=180,\ \text{Initial girls}=120\] | Now increase the number of boys and girls by their respective percentages. | \[\Rightarrow \text{New boys}=180\times\frac{120}{100}=216,\ \text{New girls}=120\times\frac{120}{100}=144\] | Use the new total to find the updated percentage of boys. | \[\Rightarrow \text{New boys percent}=\frac{216}{360}\times100=60\%\] | Therefore the new percentage of boys is 60%. | \[\Rightarrow \text{New boys percent}=60\%\]","PASS"
"hi","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current salary is Rs. 40000 and it must become Rs. 50000. Find the required percentage increase.","$$25\%$$","First find how much extra salary is needed to reach the target. | \[\Rightarrow \text{Needed amount}=50000-40000=10000\] | Now compare this extra amount with the current salary. | \[\Rightarrow \text{Required increase}=\frac{10000}{40000}\times100=25\%\] | Therefore the required percentage increase is 25%. | \[\Rightarrow \text{Required increase}=25\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Medium","growthBridge","COUNT","A population of 10000 grows by 12% every year. Find the population after 2 years.","$$12544$$","Each increase of 12% multiplies the population by 112/100. | \[\Rightarrow \text{One-period factor}=\frac{112}{100}\] | Since the same increase happens for 2 periods, use this factor 2 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{112}{100}\right)^{2}\] | Now multiply the current population by the overall factor. | \[\Rightarrow \text{Final population}=10000\times\left(\frac{112}{100}\right)^{2}=12544\] | Therefore the population after 2 periods is 12544. | \[\Rightarrow \text{Final population}=12544\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","directPercentageIncrease","COUNT","The population increased by 20%. If the original population was 12000, find the new population.","$$14400$$","An increase of 20% makes the population equal to 120% of its original value. | \[\Rightarrow \text{New percent}=100\%+20\%=120\%\] | So multiply the original population by 120/100. | \[\Rightarrow \text{New population}=12000\times\frac{120}{100}=14400\] | Therefore the new population is 14400. | \[\Rightarrow \text{New population}=14400\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","increaseAmount","COUNT","The production was 600 and it increased by 15%. Find the increase count only.","$$90$$","Only the increased part is required here, so we need 15% of the original production. | \[\Rightarrow \text{Increase amount}=15\%\text{ of }600\] | Now take 15% of 600. | \[\Rightarrow \text{Increase amount}=600\times\frac{15}{100}=90\] | Therefore the increase amount is 90. | \[\Rightarrow \text{Increase amount}=90\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","originalValueFromIncreasedValue","COUNT","After a 10% increase, the population became 13200. Find the original population.","$$12000$$","After a 10% rise, the new population represents 110% of the original. | \[\Rightarrow 110\%\rightarrow13200\] | So divide 13200 by 110 to find the value of 1%. | \[\Rightarrow 1\%=\frac{13200}{110}=120\] | Now multiply the value of 1% by 100 to get the original population. | \[\Rightarrow 100\%=120\times100=12000\] | Therefore the original population was 12000. | \[\Rightarrow \text{Original population}=12000\]","PASS"
"hi","PCT-CP-004","PCT-QL-008","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","A population increases by 25%. What multiplier represents this increase?","$$1.25$$","A 25% increase means the new value becomes 125% of the old value. | \[\Rightarrow \text{New percent}=100\%+25\%=125\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{125}{100}=1.25\] | Therefore the equivalent multiplier is 1.25. | \[\Rightarrow \text{Multiplier}=1.25\]","PASS"
"hi","PCT-CP-005","PCT-QL-010","PCT-ES-005","Medium","repeatedPercentageIncrease","COUNT","The population was 4000. It increased by 15% and then by 25%. Find the new population.","$$5750$$","After the first increase of 15%, the population becomes 115% of its original value. | \[\Rightarrow \text{After first increase}=4000\times\frac{115}{100}=4600\] | Now apply the second increase of 25% to this new value. | \[\Rightarrow \text{Final value}=4600\times\frac{125}{100}=5750\] | Therefore the population after both increases is 5750. | \[\Rightarrow \text{Final population}=5750\]","PASS"
"hi","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","The population increased by 20% and then again by 10%. Find the net percentage increase.","$$32\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{110}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{110}{100}=1.32\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=32\%\] | Therefore the overall percentage increase is 32%. | \[\Rightarrow \text{Net increase}=32\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-014","PCT-ES-007","Hard","comparativeIncrease","COUNT","production A was 800 and increased by 15%. production B was 500 and increased by 10%. Find the difference between their new values.","$$370$$","First find the new value of production A after its increase. | \[\Rightarrow \text{New production A}=800\times\frac{115}{100}=920\] | Now find the new value of production B after its increase. | \[\Rightarrow \text{New production B}=500\times\frac{110}{100}=550\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|920-550\right|=370\] | Therefore the difference between the new values is 370. | \[\Rightarrow \text{Difference}=370\]","PASS"
"hi","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","Out of 800 workers, 30% were urban workers. After increasing urban workers by 10% and rural workers by 12%, find the new percentage of urban workers.","$$29.623\%$$","At first, 30% of the workers are urban workers, so split the original total into urban workers and rural workers. | \[\Rightarrow \text{Initial urban workers}=800\times\frac{30}{100}=240,\ \text{Initial rural workers}=560\] | Now increase the number of urban workers and rural workers by their respective percentages. | \[\Rightarrow \text{New urban workers}=240\times\frac{110}{100}=264,\ \text{New rural workers}=560\times\frac{112}{100}=627.2\] | Use the new total to find the updated percentage of urban workers. | \[\Rightarrow \text{New urban workers percent}=\frac{264}{891.2}\times100=29.623\%\] | Therefore the new percentage of urban workers is 29.623%. | \[\Rightarrow \text{New urban workers percent}=29.623\%\]","PASS"
"hi","PCT-CP-009","PCT-QL-018","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current production is 400 and the target is 500. Find the required percentage increase.","$$25\%$$","First find how much extra production is needed to reach the target. | \[\Rightarrow \text{Needed amount}=500-400=100\] | Now compare this extra amount with the current production. | \[\Rightarrow \text{Required increase}=\frac{100}{400}\times100=25\%\] | Therefore the required percentage increase is 25%. | \[\Rightarrow \text{Required increase}=25\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Medium","growthBridge","ABSOLUTE","A production value of Rs. 30000 grows by 15% every year. Find the production value after 3 years.","$$45626.25$$","Each increase of 15% multiplies the production value by 115/100. | \[\Rightarrow \text{One-period factor}=\frac{115}{100}\] | Since the same increase happens for 3 periods, use this factor 3 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{115}{100}\right)^{3}\] | Now multiply the current production value by the overall factor. | \[\Rightarrow \text{Final production value}=30000\times\left(\frac{115}{100}\right)^{3}=45626.25\] | Therefore the production value after 3 periods is Rs. 45626.25. | \[\Rightarrow \text{Final production value}=45626.25\]","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","directPercentageIncrease","ABSOLUTE","The salary increased by 25%. If the original salary was Rs. 30000, find the new salary.","$$37500$$","An increase of 25% makes the salary equal to 125% of its original value. | \[\Rightarrow \text{New percent}=100\%+25\%=125\%\] | So multiply the original salary by 125/100. | \[\Rightarrow \text{New salary}=30000\times\frac{125}{100}=37500\] | Therefore the new salary is Rs. 37500. | \[\Rightarrow \text{New salary}=37500\]","PASS"
"hi","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","increaseAmount","ABSOLUTE","A salary of Rs. 20000 increased by 20%. Find the increase amount only.","$$4000$$","Only the increased part is required here, so we need 20% of the original salary. | \[\Rightarrow \text{Increase amount}=20\%\text{ of }Rs. 20000\] | Now take 20% of Rs. 20000. | \[\Rightarrow \text{Increase amount}=20000\times\frac{20}{100}=4000\] | Therefore the increase amount is Rs. 4000. | \[\Rightarrow \text{Increase amount}=4000\]","PASS"
"hi","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","originalValueFromIncreasedValue","ABSOLUTE","After a 20% increase, the salary became Rs. 48000. Find the original salary.","$$40000$$","After a 20% rise, the new salary represents 120% of the original. | \[\Rightarrow 120\%\rightarrowRs. 48000\] | So divide Rs. 48000 by 120 to find the value of 1%. | \[\Rightarrow 1\%=\frac{48000}{120}=400\] | Now multiply the value of 1% by 100 to get the original salary. | \[\Rightarrow 100\%=400\times100=40000\] | Therefore the original salary was Rs. 40000. | \[\Rightarrow \text{Original salary}=40000\]","PASS"
"hi","PCT-CP-004","PCT-QL-007","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","Find the equivalent multiplier for a 10% increase in the salary.","$$1.1$$","A 10% increase means the new value becomes 110% of the old value. | \[\Rightarrow \text{New percent}=100\%+10\%=110\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{110}{100}=1.1\] | Therefore the equivalent multiplier is 1.1. | \[\Rightarrow \text{Multiplier}=1.1\]","PASS"
"hi","PCT-CP-005","PCT-QL-009","PCT-ES-005","Medium","repeatedPercentageIncrease","ABSOLUTE","A salary of Rs. 30000 first increased by 20% and then by 10%. Find the final salary.","$$39600$$","After the first increase of 20%, the salary becomes 120% of its original value. | \[\Rightarrow \text{After first increase}=30000\times\frac{120}{100}=36000\] | Now apply the second increase of 10% to this new value. | \[\Rightarrow \text{Final value}=36000\times\frac{110}{100}=39600\] | Therefore the salary after both increases is Rs. 39600. | \[\Rightarrow \text{Final salary}=39600\]","PASS"
"hi","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","A price increased first by 10% and then by 20%. Find the overall percentage increase.","$$32\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{120}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{120}{100}=1.32\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=32\%\] | Therefore the overall percentage increase is 32%. | \[\Rightarrow \text{Net increase}=32\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-013","PCT-ES-007","Hard","comparativeIncrease","ABSOLUTE","salary A was Rs. 50000 and increased by 20%. salary B was Rs. 25000 and increased by 25%. Find the difference between their new values.","$$28750$$","First find the new value of salary A after its increase. | \[\Rightarrow \text{New salary A}=50000\times\frac{120}{100}=60000\] | Now find the new value of salary B after its increase. | \[\Rightarrow \text{New salary B}=25000\times\frac{125}{100}=31250\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|60000-31250\right|=28750\] | Therefore the difference between the new values is Rs. 28750. | \[\Rightarrow \text{Difference}=28750\]","PASS"
"hi","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","In a group of 500 students, 45% were boys and the rest were girls. If the number of boys increased by 15% and the number of girls increased by 20%, find the new percentage of boys.","$$43.949\%$$","At first, 45% of the students are boys, so split the original total into boys and girls. | \[\Rightarrow \text{Initial boys}=500\times\frac{45}{100}=225,\ \text{Initial girls}=275\] | Now increase the number of boys and girls by their respective percentages. | \[\Rightarrow \text{New boys}=225\times\frac{115}{100}=258.75,\ \text{New girls}=275\times\frac{120}{100}=330\] | Use the new total to find the updated percentage of boys. | \[\Rightarrow \text{New boys percent}=\frac{258.75}{588.75}\times100=43.949\%\] | Therefore the new percentage of boys is 43.949%. | \[\Rightarrow \text{New boys percent}=43.949\%\]","PASS"
"hi","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current salary is Rs. 50000 and it must become Rs. 62500. Find the required percentage increase.","$$25\%$$","First find how much extra salary is needed to reach the target. | \[\Rightarrow \text{Needed amount}=62500-50000=12500\] | Now compare this extra amount with the current salary. | \[\Rightarrow \text{Required increase}=\frac{12500}{50000}\times100=25\%\] | Therefore the required percentage increase is 25%. | \[\Rightarrow \text{Required increase}=25\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Medium","growthBridge","COUNT","A population of 5000 grows by 20% every year. Find the population after 2 years.","$$7200$$","Each increase of 20% multiplies the population by 120/100. | \[\Rightarrow \text{One-period factor}=\frac{120}{100}\] | Since the same increase happens for 2 periods, use this factor 2 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{120}{100}\right)^{2}\] | Now multiply the current population by the overall factor. | \[\Rightarrow \text{Final population}=5000\times\left(\frac{120}{100}\right)^{2}=7200\] | Therefore the population after 2 periods is 7200. | \[\Rightarrow \text{Final population}=7200\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","directPercentageIncrease","COUNT","The population increased by 10%. If the original population was 20000, find the new population.","$$22000$$","An increase of 10% makes the population equal to 110% of its original value. | \[\Rightarrow \text{New percent}=100\%+10\%=110\%\] | So multiply the original population by 110/100. | \[\Rightarrow \text{New population}=20000\times\frac{110}{100}=22000\] | Therefore the new population is 22000. | \[\Rightarrow \text{New population}=22000\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","increaseAmount","COUNT","The production was 800 and it increased by 25%. Find the increase count only.","$$200$$","Only the increased part is required here, so we need 25% of the original production. | \[\Rightarrow \text{Increase amount}=25\%\text{ of }800\] | Now take 25% of 800. | \[\Rightarrow \text{Increase amount}=800\times\frac{25}{100}=200\] | Therefore the increase amount is 200. | \[\Rightarrow \text{Increase amount}=200\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","originalValueFromIncreasedValue","COUNT","After a 20% increase, the population became 4800. Find the original population.","$$4000$$","After a 20% rise, the new population represents 120% of the original. | \[\Rightarrow 120\%\rightarrow4800\] | So divide 4800 by 120 to find the value of 1%. | \[\Rightarrow 1\%=\frac{4800}{120}=40\] | Now multiply the value of 1% by 100 to get the original population. | \[\Rightarrow 100\%=40\times100=4000\] | Therefore the original population was 4000. | \[\Rightarrow \text{Original population}=4000\]","PASS"
"hi","PCT-CP-004","PCT-QL-008","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","A population increases by 18%. What multiplier represents this increase?","$$1.18$$","A 18% increase means the new value becomes 118% of the old value. | \[\Rightarrow \text{New percent}=100\%+18\%=118\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{118}{100}=1.18\] | Therefore the equivalent multiplier is 1.18. | \[\Rightarrow \text{Multiplier}=1.18\]","PASS"
"hi","PCT-CP-005","PCT-QL-010","PCT-ES-005","Medium","repeatedPercentageIncrease","COUNT","The population was 8000. It increased by 10% and then by 20%. Find the new population.","$$10560$$","After the first increase of 10%, the population becomes 110% of its original value. | \[\Rightarrow \text{After first increase}=8000\times\frac{110}{100}=8800\] | Now apply the second increase of 20% to this new value. | \[\Rightarrow \text{Final value}=8800\times\frac{120}{100}=10560\] | Therefore the population after both increases is 10560. | \[\Rightarrow \text{Final population}=10560\]","PASS"
"hi","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","The population increased by 10% and then again by 15%. Find the net percentage increase.","$$26.5\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{115}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{115}{100}=1.265\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=26.5\%\] | Therefore the overall percentage increase is 26.5%. | \[\Rightarrow \text{Net increase}=26.5\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-014","PCT-ES-007","Hard","comparativeIncrease","COUNT","production A was 800 and increased by 20%. production B was 500 and increased by 20%. Find the difference between their new values.","$$360$$","First find the new value of production A after its increase. | \[\Rightarrow \text{New production A}=800\times\frac{120}{100}=960\] | Now find the new value of production B after its increase. | \[\Rightarrow \text{New production B}=500\times\frac{120}{100}=600\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|960-600\right|=360\] | Therefore the difference between the new values is 360. | \[\Rightarrow \text{Difference}=360\]","PASS"
"hi","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","Out of 400 workers, 45% were urban workers. After increasing urban workers by 10% and rural workers by 10%, find the new percentage of urban workers.","$$45\%$$","At first, 45% of the workers are urban workers, so split the original total into urban workers and rural workers. | \[\Rightarrow \text{Initial urban workers}=400\times\frac{45}{100}=180,\ \text{Initial rural workers}=220\] | Now increase the number of urban workers and rural workers by their respective percentages. | \[\Rightarrow \text{New urban workers}=180\times\frac{110}{100}=198,\ \text{New rural workers}=220\times\frac{110}{100}=242\] | Use the new total to find the updated percentage of urban workers. | \[\Rightarrow \text{New urban workers percent}=\frac{198}{440}\times100=45\%\] | Therefore the new percentage of urban workers is 45%. | \[\Rightarrow \text{New urban workers percent}=45\%\]","PASS"
"hi","PCT-CP-009","PCT-QL-018","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current production is 600 and the target is 800. Find the required percentage increase.","$$33.3333\%$$","First find how much extra production is needed to reach the target. | \[\Rightarrow \text{Needed amount}=800-600=200\] | Now compare this extra amount with the current production. | \[\Rightarrow \text{Required increase}=\frac{200}{600}\times100=33.3333\%\] | Therefore the required percentage increase is 33.3333%. | \[\Rightarrow \text{Required increase}=33.3333\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Medium","growthBridge","ABSOLUTE","A production value of Rs. 30000 grows by 20% every year. Find the production value after 3 years.","$$51840$$","Each increase of 20% multiplies the production value by 120/100. | \[\Rightarrow \text{One-period factor}=\frac{120}{100}\] | Since the same increase happens for 3 periods, use this factor 3 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{120}{100}\right)^{3}\] | Now multiply the current production value by the overall factor. | \[\Rightarrow \text{Final production value}=30000\times\left(\frac{120}{100}\right)^{3}=51840\] | Therefore the production value after 3 periods is Rs. 51840. | \[\Rightarrow \text{Final production value}=51840\]","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","directPercentageIncrease","ABSOLUTE","The salary increased by 15%. If the original salary was Rs. 40000, find the new salary.","$$46000$$","An increase of 15% makes the salary equal to 115% of its original value. | \[\Rightarrow \text{New percent}=100\%+15\%=115\%\] | So multiply the original salary by 115/100. | \[\Rightarrow \text{New salary}=40000\times\frac{115}{100}=46000\] | Therefore the new salary is Rs. 46000. | \[\Rightarrow \text{New salary}=46000\]","PASS"
"hi","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","increaseAmount","ABSOLUTE","A salary of Rs. 40000 increased by 10%. Find the increase amount only.","$$4000$$","Only the increased part is required here, so we need 10% of the original salary. | \[\Rightarrow \text{Increase amount}=10\%\text{ of }Rs. 40000\] | Now take 10% of Rs. 40000. | \[\Rightarrow \text{Increase amount}=40000\times\frac{10}{100}=4000\] | Therefore the increase amount is Rs. 4000. | \[\Rightarrow \text{Increase amount}=4000\]","PASS"
"hi","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","originalValueFromIncreasedValue","ABSOLUTE","After a 50% increase, the salary became Rs. 90000. Find the original salary.","$$60000$$","After a 50% rise, the new salary represents 150% of the original. | \[\Rightarrow 150\%\rightarrowRs. 90000\] | So divide Rs. 90000 by 150 to find the value of 1%. | \[\Rightarrow 1\%=\frac{90000}{150}=600\] | Now multiply the value of 1% by 100 to get the original salary. | \[\Rightarrow 100\%=600\times100=60000\] | Therefore the original salary was Rs. 60000. | \[\Rightarrow \text{Original salary}=60000\]","PASS"
"hi","PCT-CP-004","PCT-QL-007","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","Find the equivalent multiplier for a 20% increase in the salary.","$$1.2$$","A 20% increase means the new value becomes 120% of the old value. | \[\Rightarrow \text{New percent}=100\%+20\%=120\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{120}{100}=1.2\] | Therefore the equivalent multiplier is 1.2. | \[\Rightarrow \text{Multiplier}=1.2\]","PASS"
"hi","PCT-CP-005","PCT-QL-009","PCT-ES-005","Medium","repeatedPercentageIncrease","ABSOLUTE","A salary of Rs. 30000 first increased by 10% and then by 20%. Find the final salary.","$$39600$$","After the first increase of 10%, the salary becomes 110% of its original value. | \[\Rightarrow \text{After first increase}=30000\times\frac{110}{100}=33000\] | Now apply the second increase of 20% to this new value. | \[\Rightarrow \text{Final value}=33000\times\frac{120}{100}=39600\] | Therefore the salary after both increases is Rs. 39600. | \[\Rightarrow \text{Final salary}=39600\]","PASS"
"hi","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","A price increased first by 15% and then by 10%. Find the overall percentage increase.","$$26.5\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{115}{100}\times\frac{110}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{115}{100}\times\frac{110}{100}=1.265\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=26.5\%\] | Therefore the overall percentage increase is 26.5%. | \[\Rightarrow \text{Net increase}=26.5\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-013","PCT-ES-007","Hard","comparativeIncrease","ABSOLUTE","salary A was Rs. 50000 and increased by 10%. salary B was Rs. 25000 and increased by 15%. Find the difference between their new values.","$$26250$$","First find the new value of salary A after its increase. | \[\Rightarrow \text{New salary A}=50000\times\frac{110}{100}=55000\] | Now find the new value of salary B after its increase. | \[\Rightarrow \text{New salary B}=25000\times\frac{115}{100}=28750\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|55000-28750\right|=26250\] | Therefore the difference between the new values is Rs. 26250. | \[\Rightarrow \text{Difference}=26250\]","PASS"
"hi","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","In a group of 300 students, 60% were boys and the rest were girls. If the number of boys increased by 15% and the number of girls increased by 15%, find the new percentage of boys.","$$60\%$$","At first, 60% of the students are boys, so split the original total into boys and girls. | \[\Rightarrow \text{Initial boys}=300\times\frac{60}{100}=180,\ \text{Initial girls}=120\] | Now increase the number of boys and girls by their respective percentages. | \[\Rightarrow \text{New boys}=180\times\frac{115}{100}=207,\ \text{New girls}=120\times\frac{115}{100}=138\] | Use the new total to find the updated percentage of boys. | \[\Rightarrow \text{New boys percent}=\frac{207}{345}\times100=60\%\] | Therefore the new percentage of boys is 60%. | \[\Rightarrow \text{New boys percent}=60\%\]","PASS"
