language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Hard","contextualSuccessiveChange","COUNT","A population of 8000 first increased by 10%, then decreased by 10%, and then increased by 10%. Find the final population.","$$8712$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 2 is 90/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{90}{100}=0.9\] | For stage 3, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 3 is 110/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{110}{100}=1.1\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times0.9\times1.1=1.089\] | Now multiply the original population by the overall multiplier. | \[\Rightarrow \text{Final population}=8000\times1.1\times0.9\times1.1=8712\] | So the final population is 8712. | \[\Rightarrow \text{Final population}=8712\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A salary of Rs. 30000 first increased by 15% and then by 25%. Find the final salary.","$$43125$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=30000\times1.15=34500\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=30000\times1.15\times1.25=43125\] | So the final salary is Rs. 43125. | \[\Rightarrow \text{Final salary}=43125\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","successiveDecrease","ABSOLUTE","A salary of Rs. 20000 first decreased by 12% and then by 20%. Find the final salary.","$$14080$$","For first stage, decrease = 12%. So the new value becomes 88% of the previous value. | \[\Rightarrow 100\%-12\%=88\%\] | So the multiplier for first stage is 88/100. | \[\Rightarrow \text{first stage multiplier}=\frac{88}{100}=0.88\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=20000\times0.88=17600\] | For second stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for second stage is 80/100. | \[\Rightarrow \text{second stage multiplier}=\frac{80}{100}=0.8\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=20000\times0.88\times0.8=14080\] | So the final salary is Rs. 14080. | \[\Rightarrow \text{Final salary}=14080\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","increaseThenDecrease","COUNT","A production of 1000 first increased by 20% and then decreased by 10%. Find the final production.","$$1080$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | Apply the first-stage multiplier to the original production. | \[\Rightarrow \text{After first stage}=1000\times1.2=1200\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Now multiply by both stage multipliers to get the final production. | \[\Rightarrow \text{Final production}=1000\times1.2\times0.9=1080\] | So the final production is 1080. | \[\Rightarrow \text{Final production}=1080\]","PASS"
"hi","PCT-CP-004","PCT-QL-008","PCT-ES-004","Medium","decreaseThenIncrease","COUNT","A attendance of 500 first decreased by 10% and then increased by 12%. Find the final attendance.","$$504$$","For first stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for first stage is 90/100. | \[\Rightarrow \text{first stage multiplier}=\frac{90}{100}=0.9\] | Apply the first-stage multiplier to the original attendance. | \[\Rightarrow \text{After first stage}=500\times0.9=450\] | For second stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for second stage is 112/100. | \[\Rightarrow \text{second stage multiplier}=\frac{112}{100}=1.12\] | Now multiply by both stage multipliers to get the final attendance. | \[\Rightarrow \text{Final attendance}=500\times0.9\times1.12=504\] | So the final attendance is 504. | \[\Rightarrow \text{Final attendance}=504\]","PASS"
"hi","PCT-CP-005","PCT-QL-010","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value first increased by 15% and then decreased by 15%. Find the net percentage change.","$$-2.25\%$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times0.85=0.9775\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(0.9775-1\right)\times100=-2.25\%\] | Overall change = decrease of 2.25%. | \[\Rightarrow \text{Net percentage change}=-2.25\%\]","PASS"
"hi","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +20% and then by -5%.","$$1.14$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | For second stage, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for second stage is 95/100. | \[\Rightarrow \text{second stage multiplier}=\frac{95}{100}=0.95\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.2\times0.95=1.14\] | So the single equivalent multiplier is 1.14. | \[\Rightarrow \text{Equivalent multiplier}=1.14\]","PASS"
"hi","PCT-CP-007","PCT-QL-014","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +20% and -15%, the final value became 1224. Find the original value.","$$1200$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.2\times0.85=1.02\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{1224}{1.02}=1200\] | So the original value was 1200. | \[\Rightarrow \text{Original value}=1200\]","PASS"
"hi","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","salary A was Rs. 30000 and changed by +15% and -12%. salary B was Rs. 40000 and changed by +18% and +10%. Find the difference between their final values.","$$21560$$","For salary A first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for salary A first stage is 115/100. | \[\Rightarrow \text{salary A first stage multiplier}=\frac{115}{100}=1.15\] | For salary A second stage, decrease = 12%. So the new value becomes 88% of the previous value. | \[\Rightarrow 100\%-12\%=88\%\] | So the multiplier for salary A second stage is 88/100. | \[\Rightarrow \text{salary A second stage multiplier}=\frac{88}{100}=0.88\] | So the final value of salary A is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary A}=30000\times1.012=30360\] | For salary B first stage, increase = 18%. So the new value becomes 118% of the previous value. | \[\Rightarrow 100\%+18\%=118\%\] | So the multiplier for salary B first stage is 118/100. | \[\Rightarrow \text{salary B first stage multiplier}=\frac{118}{100}=1.18\] | For salary B second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for salary B second stage is 110/100. | \[\Rightarrow \text{salary B second stage multiplier}=\frac{110}{100}=1.1\] | So the final value of salary B is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary B}=40000\times1.298=51920\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|30360-51920\right|=21560\] | So the difference between the final values is Rs. 21560. | \[\Rightarrow \text{Difference}=21560\]","PASS"
"hi","PCT-CP-009","PCT-QL-018","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 5000 changed successively by +12%, +20%, -5%, and +15%. Find the final value.","$$7341.6$$","For stage 1, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 1 is 112/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{112}{100}=1.12\] | For stage 2, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for stage 2 is 120/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{120}{100}=1.2\] | For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 3 is 95/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{95}{100}=0.95\] | For stage 4, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 4 is 115/100. | \[\Rightarrow \text{stage 4 multiplier}=\frac{115}{100}=1.15\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.12\times1.2\times0.95\times1.15=1.4683\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=5000\times1.12\times1.2\times0.95\times1.15=7341.6\] | So the final value is 7341.6. | \[\Rightarrow \text{Final value}=7341.6\]","PASS"
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Hard","contextualSuccessiveChange","ABSOLUTE","A sales of Rs. 30000 first increased by 15%, then increased by 12%, and finally decreased by 10%. Find the final sales.","$$34776$$","For stage 1, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 1 is 115/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{115}{100}=1.15\] | For stage 2, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 2 is 112/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{112}{100}=1.12\] | For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 3 is 90/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{90}{100}=0.9\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times1.12\times0.9=1.1592\] | Now multiply the original sales by the overall multiplier. | \[\Rightarrow \text{Final sales}=30000\times1.15\times1.12\times0.9=34776\] | So the final sales is Rs. 34776. | \[\Rightarrow \text{Final sales}=34776\]","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A value increased by 10% and then by 15%. If the original value was 10000, find the final value.","$$12650$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=10000\times1.1=11000\] | For second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for second stage is 115/100. | \[\Rightarrow \text{second stage multiplier}=\frac{115}{100}=1.15\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=10000\times1.1\times1.15=12650\] | So the final value is 12650. | \[\Rightarrow \text{Final value}=12650\]","PASS"
"hi","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","successiveDecrease","COUNT","A population decreased by 15% and then by 20%. If the original population was 1000, find the final population.","$$680$$","For first stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for first stage is 85/100. | \[\Rightarrow \text{first stage multiplier}=\frac{85}{100}=0.85\] | Apply the first-stage multiplier to the original population. | \[\Rightarrow \text{After first stage}=1000\times0.85=850\] | For second stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for second stage is 80/100. | \[\Rightarrow \text{second stage multiplier}=\frac{80}{100}=0.8\] | Now multiply by both stage multipliers to get the final population. | \[\Rightarrow \text{Final population}=1000\times0.85\times0.8=680\] | So the final population is 680. | \[\Rightarrow \text{Final population}=680\]","PASS"
"hi","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","increaseThenDecrease","ABSOLUTE","A value increased by 25% and then decreased by 10%. If the original value was 2000, find the final value.","$$2250$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=2000\times1.25=2500\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=2000\times1.25\times0.9=2250\] | So the final value is 2250. | \[\Rightarrow \text{Final value}=2250\]","PASS"
"hi","PCT-CP-004","PCT-QL-007","PCT-ES-004","Medium","decreaseThenIncrease","ABSOLUTE","A value decreased by 25% and then increased by 10%. If the original value was 5000, find the final value.","$$4125$$","For first stage, decrease = 25%. So the new value becomes 75% of the previous value. | \[\Rightarrow 100\%-25\%=75\%\] | 75% can also be written as the fraction 3/4. | \[\Rightarrow 75\%=\frac{3}{4}\] | So the multiplier for first stage is 75/100. | \[\Rightarrow \text{first stage multiplier}=\frac{75}{100}=0.75\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=5000\times0.75=3750\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=5000\times0.75\times1.1=4125\] | So the final value is 4125. | \[\Rightarrow \text{Final value}=4125\]","PASS"
"hi","PCT-CP-005","PCT-QL-009","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value increased by 10% and then by 15%. Find the net percentage change.","$$26.5\%$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | For second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for second stage is 115/100. | \[\Rightarrow \text{second stage multiplier}=\frac{115}{100}=1.15\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.15=1.265\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(1.265-1\right)\times100=26.5\%\] | Overall change = increase of 26.5%. | \[\Rightarrow \text{Net percentage change}=26.5\%\]","PASS"
"hi","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +25% and then by +20%.","$$1.5$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | For second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for second stage is 120/100. | \[\Rightarrow \text{second stage multiplier}=\frac{120}{100}=1.2\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.25\times1.2=1.5\] | So the single equivalent multiplier is 1.5. | \[\Rightarrow \text{Equivalent multiplier}=1.5\]","PASS"
"hi","PCT-CP-007","PCT-QL-013","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +25% and +10%, the final value became 742.5. Find the original value.","$$540$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.25\times1.1=1.375\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{742.5}{1.375}=540\] | So the original value was 540. | \[\Rightarrow \text{Original value}=540\]","PASS"
"hi","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","A was 5000 and changed by +12% and +25%. B was 1000 and changed by +15% and +12%. Find the difference between their final values.","$$5712$$","For A first stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for A first stage is 112/100. | \[\Rightarrow \text{A first stage multiplier}=\frac{112}{100}=1.12\] | For A second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for A second stage is 125/100. | \[\Rightarrow \text{A second stage multiplier}=\frac{125}{100}=1.25\] | So the final value of A is found by applying its combined multiplier. | \[\Rightarrow \text{Final A}=5000\times1.4=7000\] | For B first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for B first stage is 115/100. | \[\Rightarrow \text{B first stage multiplier}=\frac{115}{100}=1.15\] | For B second stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for B second stage is 112/100. | \[\Rightarrow \text{B second stage multiplier}=\frac{112}{100}=1.12\] | So the final value of B is found by applying its combined multiplier. | \[\Rightarrow \text{Final B}=1000\times1.288=1288\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|7000-1288\right|=5712\] | So the difference between the final values is 5712. | \[\Rightarrow \text{Difference}=5712\]","PASS"
"hi","PCT-CP-009","PCT-QL-017","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 2000 changed successively by +10%, +20%, and -5%. Find the final value.","$$2508$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for stage 2 is 120/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{120}{100}=1.2\] | For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 3 is 95/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{95}{100}=0.95\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.2\times0.95=1.254\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=2000\times1.1\times1.2\times0.95=2508\] | So the final value is 2508. | \[\Rightarrow \text{Final value}=2508\]","PASS"
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Hard","contextualSuccessiveChange","COUNT","A population of 10000 first increased by 15%, then decreased by 5%, and then increased by 12%. Find the final population.","$$12236$$","For stage 1, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 1 is 115/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{115}{100}=1.15\] | For stage 2, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 2 is 95/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{95}{100}=0.95\] | For stage 3, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 3 is 112/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{112}{100}=1.12\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times0.95\times1.12=1.2236\] | Now multiply the original population by the overall multiplier. | \[\Rightarrow \text{Final population}=10000\times1.15\times0.95\times1.12=12236\] | So the final population is 12236. | \[\Rightarrow \text{Final population}=12236\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A salary of Rs. 40000 first increased by 15% and then by 25%. Find the final salary.","$$57500$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=40000\times1.15=46000\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=40000\times1.15\times1.25=57500\] | So the final salary is Rs. 57500. | \[\Rightarrow \text{Final salary}=57500\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","successiveDecrease","ABSOLUTE","A salary of Rs. 30000 first decreased by 12% and then by 20%. Find the final salary.","$$21120$$","For first stage, decrease = 12%. So the new value becomes 88% of the previous value. | \[\Rightarrow 100\%-12\%=88\%\] | So the multiplier for first stage is 88/100. | \[\Rightarrow \text{first stage multiplier}=\frac{88}{100}=0.88\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=30000\times0.88=26400\] | For second stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for second stage is 80/100. | \[\Rightarrow \text{second stage multiplier}=\frac{80}{100}=0.8\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=30000\times0.88\times0.8=21120\] | So the final salary is Rs. 21120. | \[\Rightarrow \text{Final salary}=21120\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","increaseThenDecrease","COUNT","A production of 400 first increased by 20% and then decreased by 10%. Find the final production.","$$432$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | Apply the first-stage multiplier to the original production. | \[\Rightarrow \text{After first stage}=400\times1.2=480\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Now multiply by both stage multipliers to get the final production. | \[\Rightarrow \text{Final production}=400\times1.2\times0.9=432\] | So the final production is 432. | \[\Rightarrow \text{Final production}=432\]","PASS"
"hi","PCT-CP-004","PCT-QL-008","PCT-ES-004","Medium","decreaseThenIncrease","COUNT","A attendance of 800 first decreased by 10% and then increased by 12%. Find the final attendance.","$$806$$","For first stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for first stage is 90/100. | \[\Rightarrow \text{first stage multiplier}=\frac{90}{100}=0.9\] | Apply the first-stage multiplier to the original attendance. | \[\Rightarrow \text{After first stage}=800\times0.9=720\] | For second stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for second stage is 112/100. | \[\Rightarrow \text{second stage multiplier}=\frac{112}{100}=1.12\] | Now multiply by both stage multipliers to get the final attendance. | \[\Rightarrow \text{Final attendance}=800\times0.9\times1.12=806.4\] | So the final attendance is 806.4. | \[\Rightarrow \text{Final attendance}=806\]","PASS"
"hi","PCT-CP-005","PCT-QL-010","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value first increased by 15% and then decreased by 5%. Find the net percentage change.","$$9.25\%$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | For second stage, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for second stage is 95/100. | \[\Rightarrow \text{second stage multiplier}=\frac{95}{100}=0.95\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times0.95=1.0925\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(1.0925-1\right)\times100=9.25\%\] | Overall change = increase of 9.25%. | \[\Rightarrow \text{Net percentage change}=9.25\%\]","PASS"
