Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-005:PCT-QL-009:PCT-005:en:284,PCT-CP-005,Easy,PCT-QL-009,Timeline,Abstract,Percentage change,A value increased by 12% and then by 20%. Find the net percentage change.,-34.4%,34.4%,34.4% - 1,34.4% + 1,B,"For first stage, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for first stage is 112/100. ? first stage multiplier=(112/100)=1.12 For second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for second stage is 120/100. ? second stage multiplier=(120/100)=1.2 Multiply the two stage multipliers to get the overall multiplier. ? Overall multiplier=1.12?1.2=1.344 Now compare this overall multiplier with 1 to find the net percentage change. ? Net change=left(1.344-1right)?100=34.4% Overall change = increase of 34.4%. ? Net percentage change=34.4%",,
PCT-CP-006:PCT-QL-011:PCT-005:en:285,PCT-CP-006,Medium,PCT-QL-011,Timeline,Abstract,Multiplier,Find the equivalent single multiplier for a value that first changes by +20% and then by +15%.,1.38,1.38 + 1,1.38 - 1,-1.38,A,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 For second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for second stage is 115/100. ? second stage multiplier=(115/100)=1.15 Multiply the stage multipliers to get one equivalent multiplier. ? Equivalent multiplier=1.2?1.15=1.38 So the single equivalent multiplier is 1.38. ? Equivalent multiplier=1.38",,
PCT-CP-007:PCT-QL-013:PCT-005:en:286,PCT-CP-007,Medium,PCT-QL-013,Timeline,Abstract,Comparison,"After successive changes of +20% and +20%, the final value became 864. Find the original value.",600,600 + 1,600 - 1,-600,A,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 For second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for second stage is 120/100. ? second stage multiplier=(120/100)=1.2 Multiply the stage multipliers to get the overall multiplier. ? Overall multiplier=1.2?1.2=1.44 The final value is already known. So divide it by the overall multiplier to get the original value. ? Original value=(864/1.44)=600 So the original value was 600. ? Original value=600",,
PCT-CP-008:PCT-QL-015:PCT-005:en:287,PCT-CP-008,Hard,PCT-QL-015,Direct,Abstract,Comparison,A was 1000 and changed by +15% and +15%. B was 2000 and changed by +10% and +15%. Find the difference between their final values.,1207.5,1207.5 - 1,1207.5 + 1,-1207.5,A,"For A first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for A first stage is 115/100. ? A first stage multiplier=(115/100)=1.15 For A second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for A second stage is 115/100. ? A second stage multiplier=(115/100)=1.15 So the final value of A is found by applying its combined multiplier. ? Final A=1000?1.3225=1322.5 For B first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for B first stage is 110/100. ? B first stage multiplier=(110/100)=1.1 For B second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for B second stage is 115/100. ? B second stage multiplier=(115/100)=1.15 So the final value of B is found by applying its combined multiplier. ? Final B=2000?1.265=2530 Now compare the two final values. ? Difference=left|1322.5-2530right|=1207.5 So the difference between the final values is 1207.5. ? Difference=1207.5",,
PCT-CP-009:PCT-QL-017:PCT-005:en:288,PCT-CP-009,Hard,PCT-QL-017,Timeline,Abstract,Difference,"A value of 5000 changed successively by +10%, +15%, and -10%. Find the final value.",5692.5,5692.5 + 1,5692.5 - 1,-5692.5,A,"For stage 1, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 1 is 110/100. ? stage 1 multiplier=(110/100)=1.1 For stage 2, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 2 is 115/100. ? stage 2 multiplier=(115/100)=1.15 For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for stage 3 is 90/100. ? stage 3 multiplier=(90/100)=0.9 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.1?1.15?0.9=1.1385 Now multiply the original value by the overall multiplier. ? Final value=5000?1.1?1.15?0.9=5692.5 So the final value is 5692.5. ? Final value=5692.5",,
PCT-CP-010:PCT-QL-019:PCT-005:en:289,PCT-CP-010,Hard,PCT-QL-019,Timeline,Population,Count/Partition output,"A population of 8000 first increased by 10%, then decreased by 10%, and then increased by 10%. Find the final population.",8712 + 1,8712 - 1,-8712,8712,D,"For stage 1, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 1 is 110/100. ? stage 1 multiplier=(110/100)=1.1 For stage 2, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for stage 2 is 90/100. ? stage 2 multiplier=(90/100)=0.9 For stage 3, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 3 is 110/100. ? stage 3 multiplier=(110/100)=1.1 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.1?0.9?1.1=1.089 Now multiply the original population by the overall multiplier. ? Final population=8000?1.1?0.9?1.1=8712 So the final population is 8712. ? Final population=8712",,
PCT-CP-001:PCT-QL-002:PCT-005:en:290,PCT-CP-001,Easy,PCT-QL-002,Timeline,Money,Final value,A salary of Rs. 50000 first increased by 10% and then by 20%. Find the final salary.,66000 + 1,66000 - 1,-66000,66000,D,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 Apply the first-stage multiplier to the original salary. ? After first stage=50000?1.1=55000 For second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for second stage is 120/100. ? second stage multiplier=(120/100)=1.2 Now multiply by both stage multipliers to get the final salary. ? Final salary=50000?1.1?1.2=66000 So the final salary is Rs. 66000. ? Final salary=66000",,
PCT-CP-002:PCT-QL-004:PCT-005:en:291,PCT-CP-002,Easy,PCT-QL-004,Timeline,Money,Final value,A salary of Rs. 40000 first decreased by 12% and then by 20%. Find the final salary.,-28160,28160 - 1,28160 + 1,28160,D,"For first stage, decrease = 12%. So the new value becomes 88% of the previous value. ? 100%-12%=88% So the multiplier for first stage is 88/100. ? first stage multiplier=(88/100)=0.88 Apply the first-stage multiplier to the original salary. ? After first stage=40000?0.88=35200 For second stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for second stage is 80/100. ? second stage multiplier=(80/100)=0.8 Now multiply by both stage multipliers to get the final salary. ? Final salary=40000?0.88?0.8=28160 So the final salary is Rs. 28160. ? Final salary=28160",,
PCT-CP-003:PCT-QL-006:PCT-005:en:292,PCT-CP-003,Medium,PCT-QL-006,Timeline,Production,Count/Partition output,A production of 600 first increased by 15% and then decreased by 20%. Find the final production.,552 + 1,552 - 1,-552,552,D,"For first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for first stage is 115/100. ? first stage multiplier=(115/100)=1.15 Apply the first-stage multiplier to the original production. ? After first stage=600?1.15=690 For second stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for second stage is 80/100. ? second stage multiplier=(80/100)=0.8 Now multiply by both stage multipliers to get the final production. ? Final production=600?1.15?0.8=552 So the final production is 552. ? Final production=552",,
PCT-CP-004:PCT-QL-008:PCT-005:en:293,PCT-CP-004,Medium,PCT-QL-008,Timeline,Education,Count/Partition output,A attendance of 1200 first decreased by 20% and then increased by 10%. Find the final attendance.,-1056,1056 + 1,1056 - 1,1056,D,"For first stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for first stage is 80/100. ? first stage multiplier=(80/100)=0.8 Apply the first-stage multiplier to the original attendance. ? After first stage=1200?0.8=960 For second stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for second stage is 110/100. ? second stage multiplier=(110/100)=1.1 Now multiply by both stage multipliers to get the final attendance. ? Final attendance=1200?0.8?1.1=1056 So the final attendance is 1056. ? Final attendance=1056",,
PCT-CP-005:PCT-QL-010:PCT-005:en:294,PCT-CP-005,Easy,PCT-QL-010,Timeline,Abstract,Percentage change,A value first increased by 10% and then decreased by 10%. Find the net percentage change.,-1%,--1%,-1% + 1,-1% - 1,A,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 For second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for second stage is 90/100. ? second stage multiplier=(90/100)=0.9 Multiply the two stage multipliers to get the overall multiplier. ? Overall multiplier=1.1?0.9=0.99 Now compare this overall multiplier with 1 to find the net percentage change. ? Net change=left(0.99-1right)?100=-1% Overall change = decrease of 1%. ? Net percentage change=-1%",,
PCT-CP-006:PCT-QL-012:PCT-005:en:295,PCT-CP-006,Medium,PCT-QL-012,Timeline,Abstract,Multiplier,Find the equivalent single multiplier for a value that first changes by +15% and then by -12%.,1.012,-1.012,1.012 + 1,1.012 - 1,A,"For first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for first stage is 115/100. ? first stage multiplier=(115/100)=1.15 For second stage, decrease = 12%. So the new value becomes 88% of the previous value. ? 100%-12%=88% So the multiplier for second stage is 88/100. ? second stage multiplier=(88/100)=0.88 Multiply the stage multipliers to get one equivalent multiplier. ? Equivalent multiplier=1.15?0.88=1.012 So the single equivalent multiplier is 1.012. ? Equivalent multiplier=1.012",,
PCT-CP-007:PCT-QL-014:PCT-005:en:296,PCT-CP-007,Medium,PCT-QL-014,Timeline,Abstract,Comparison,"After successive changes of +20% and -15%, the final value became 816. Find the original value.",800,800 + 1,-800,800 - 1,A,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 For second stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for second stage is 85/100. ? second stage multiplier=(85/100)=0.85 Multiply the stage multipliers to get the overall multiplier. ? Overall multiplier=1.2?0.85=1.02 The final value is already known. So divide it by the overall multiplier to get the original value. ? Original value=(816/1.02)=800 So the original value was 800. ? Original value=800",,
PCT-CP-008:PCT-QL-016:PCT-005:en:297,PCT-CP-008,Hard,PCT-QL-016,Direct,Money,Comparison,salary A was Rs. 20000 and changed by +10% and -10%. salary B was Rs. 30000 and changed by +15% and +15%. Find the difference between their final values.,19875,19875 + 1,-19875,19875 - 1,A,"For salary A first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for salary A first stage is 110/100. ? salary A first stage multiplier=(110/100)=1.1 For salary A second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for salary A second stage is 90/100. ? salary A second stage multiplier=(90/100)=0.9 So the final value of salary A is found by applying its combined multiplier. ? Final salary A=20000?0.99=19800 For salary B first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for salary B first stage is 115/100. ? salary B first stage multiplier=(115/100)=1.15 For salary B second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for salary B second stage is 115/100. ? salary B second stage multiplier=(115/100)=1.15 So the final value of salary B is found by applying its combined multiplier. ? Final salary B=30000?1.3225=39675 Now compare the two final values. ? Difference=left|19800-39675right|=19875 So the difference between the final values is Rs. 19875. ? Difference=19875",,
PCT-CP-009:PCT-QL-018:PCT-005:en:298,PCT-CP-009,Hard,PCT-QL-018,Timeline,Abstract,Difference,"A value of 5000 changed successively by +10%, +20%, -5%, and +15%. Find the final value.",7210.5,7210.5 + 1,-7210.5,7210.5 - 1,A,"For stage 1, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for stage 1 is 110/100. ? stage 1 multiplier=(110/100)=1.1 For stage 2, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for stage 2 is 120/100. ? stage 2 multiplier=(120/100)=1.2 For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 3 is 95/100. ? stage 3 multiplier=(95/100)=0.95 For stage 4, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 4 is 115/100. ? stage 4 multiplier=(115/100)=1.15 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.1?1.2?0.95?1.15=1.4421 Now multiply the original value by the overall multiplier. ? Final value=5000?1.1?1.2?0.95?1.15=7210.5 So the final value is 7210.5. ? Final value=7210.5",,
PCT-CP-010:PCT-QL-020:PCT-005:en:299,PCT-CP-010,Hard,PCT-QL-020,Timeline,Sales,Final value,"A sales of Rs. 30000 first increased by 15%, then increased by 12%, and finally decreased by 10%. Find the final sales.",34776,34776 + 1,-34776,34776 - 1,A,"For stage 1, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 1 is 115/100. ? stage 1 multiplier=(115/100)=1.15 For stage 2, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for stage 2 is 112/100. ? stage 2 multiplier=(112/100)=1.12 For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for stage 3 is 90/100. ? stage 3 multiplier=(90/100)=0.9 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.15?1.12?0.9=1.1592 Now multiply the original sales by the overall multiplier. ? Final sales=30000?1.15?1.12?0.9=34776 So the final sales is Rs. 34776. ? Final sales=34776",,
PCT-CP-001:PCT-QL-001:PCT-005:en:300,PCT-CP-001,Easy,PCT-QL-001,Timeline,Abstract,Final value,"A value increased by 15% and then by 25%. If the original value was 2000, find the final value.",2875,2875 + 1,-2875,2875 - 1,A,"For first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for first stage is 115/100. ? first stage multiplier=(115/100)=1.15 Apply the first-stage multiplier to the original value. ? After first stage=2000?1.15=2300 For second stage, increase = 25%. So the new value becomes 125% of the previous value. ? 100%+25%=125% So the multiplier for second stage is 125/100. ? second stage multiplier=(125/100)=1.25 Now multiply by both stage multipliers to get the final value. ? Final value=2000?1.15?1.25=2875 So the final value is 2875. ? Final value=2875",,
PCT-CP-002:PCT-QL-003:PCT-005:en:301,PCT-CP-002,Easy,PCT-QL-003,Timeline,Population,Count/Partition output,"A population decreased by 20% and then by 10%. If the original population was 5000, find the final population.",3600,3600 + 1,-3600,3600 - 1,A,"For first stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for first stage is 80/100. ? first stage multiplier=(80/100)=0.8 Apply the first-stage multiplier to the original population. ? After first stage=5000?0.8=4000 For second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for second stage is 90/100. ? second stage multiplier=(90/100)=0.9 Now multiply by both stage multipliers to get the final population. ? Final population=5000?0.8?0.9=3600 So the final population is 3600. ? Final population=3600",,
PCT-CP-003:PCT-QL-005:PCT-005:en:302,PCT-CP-003,Medium,PCT-QL-005,Timeline,Abstract,Final value,"A value increased by 10% and then decreased by 20%. If the original value was 10000, find the final value.",8800 + 1,-8800,8800,8800 - 1,C,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 Apply the first-stage multiplier to the original value. ? After first stage=10000?1.1=11000 For second stage, decrease = 20%. So the new value becomes 80% of the previous value. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) So the multiplier for second stage is 80/100. ? second stage multiplier=(80/100)=0.8 Now multiply by both stage multipliers to get the final value. ? Final value=10000?1.1?0.8=8800 So the final value is 8800. ? Final value=8800",,
PCT-CP-004:PCT-QL-007:PCT-005:en:303,PCT-CP-004,Medium,PCT-QL-007,Timeline,Abstract,Final value,"A value decreased by 10% and then increased by 20%. If the original value was 1000, find the final value.",1080,-1080,1080 + 1,1080 - 1,A,"For first stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for first stage is 90/100. ? first stage multiplier=(90/100)=0.9 Apply the first-stage multiplier to the original value. ? After first stage=1000?0.9=900 For second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for second stage is 120/100. ? second stage multiplier=(120/100)=1.2 Now multiply by both stage multipliers to get the final value. ? Final value=1000?0.9?1.2=1080 So the final value is 1080. ? Final value=1080",,
PCT-CP-005:PCT-QL-009:PCT-005:en:304,PCT-CP-005,Easy,PCT-QL-009,Timeline,Abstract,Percentage change,A value increased by 15% and then by 25%. Find the net percentage change.,43.75%,43.75% + 1,-43.75%,43.75% - 1,A,"For first stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for first stage is 115/100. ? first stage multiplier=(115/100)=1.15 For second stage, increase = 25%. So the new value becomes 125% of the previous value. ? 100%+25%=125% So the multiplier for second stage is 125/100. ? second stage multiplier=(125/100)=1.25 Multiply the two stage multipliers to get the overall multiplier. ? Overall multiplier=1.15?1.25=1.4375 Now compare this overall multiplier with 1 to find the net percentage change. ? Net change=left(1.4375-1right)?100=43.75% Overall change = increase of 43.75%. ? Net percentage change=43.75%",,
PCT-CP-006:PCT-QL-011:PCT-005:en:305,PCT-CP-006,Medium,PCT-QL-011,Timeline,Abstract,Multiplier,Find the equivalent single multiplier for a value that first changes by +40% and then by +10%.,1.54 + 1,1.54 - 1,-1.54,1.54,D,"For first stage, increase = 40%. So the new value becomes 140% of the previous value. ? 100%+40%=140% So the multiplier for first stage is 140/100. ? first stage multiplier=(140/100)=1.4 For second stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for second stage is 110/100. ? second stage multiplier=(110/100)=1.1 Multiply the stage multipliers to get one equivalent multiplier. ? Equivalent multiplier=1.4?1.1=1.54 So the single equivalent multiplier is 1.54. ? Equivalent multiplier=1.54",,
PCT-CP-007:PCT-QL-013:PCT-005:en:306,PCT-CP-007,Medium,PCT-QL-013,Timeline,Abstract,Comparison,"After successive changes of +10% and +15%, the final value became 910.8. Find the original value.",-720,720 + 1,720 - 1,720,D,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 For second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for second stage is 115/100. ? second stage multiplier=(115/100)=1.15 Multiply the stage multipliers to get the overall multiplier. ? Overall multiplier=1.1?1.15=1.265 The final value is already known. So divide it by the overall multiplier to get the original value. ? Original value=(910.8/1.265)=720 So the original value was 720. ? Original value=720",,
PCT-CP-008:PCT-QL-015:PCT-005:en:307,PCT-CP-008,Hard,PCT-QL-015,Direct,Abstract,Comparison,A was 5000 and changed by +10% and +20%. B was 1000 and changed by +12% and +20%. Find the difference between their final values.,-5256,5256 + 1,5256 - 1,5256,D,"For A first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for A first stage is 110/100. ? A first stage multiplier=(110/100)=1.1 For A second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for A second stage is 120/100. ? A second stage multiplier=(120/100)=1.2 So the final value of A is found by applying its combined multiplier. ? Final A=5000?1.32=6600 For B first stage, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for B first stage is 112/100. ? B first stage multiplier=(112/100)=1.12 For B second stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for B second stage is 120/100. ? B second stage multiplier=(120/100)=1.2 So the final value of B is found by applying its combined multiplier. ? Final B=1000?1.344=1344 Now compare the two final values. ? Difference=left|6600-1344right|=5256 So the difference between the final values is 5256. ? Difference=5256",,
PCT-CP-009:PCT-QL-017:PCT-005:en:308,PCT-CP-009,Hard,PCT-QL-017,Timeline,Abstract,Difference,"A value of 5000 changed successively by +12%, +20%, and -5%. Find the final value.",-6384,6384 + 1,6384 - 1,6384,D,"For stage 1, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for stage 1 is 112/100. ? stage 1 multiplier=(112/100)=1.12 For stage 2, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for stage 2 is 120/100. ? stage 2 multiplier=(120/100)=1.2 For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 3 is 95/100. ? stage 3 multiplier=(95/100)=0.95 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.12?1.2?0.95=1.2768 Now multiply the original value by the overall multiplier. ? Final value=5000?1.12?1.2?0.95=6384 So the final value is 6384. ? Final value=6384",,
PCT-CP-010:PCT-QL-019:PCT-005:en:309,PCT-CP-010,Hard,PCT-QL-019,Timeline,Population,Count/Partition output,"A population of 5000 first increased by 15%, then decreased by 5%, and then increased by 12%. Find the final population.",6118,6118 - 1,6118 + 1,-6118,A,"For stage 1, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for stage 1 is 115/100. ? stage 1 multiplier=(115/100)=1.15 For stage 2, decrease = 5%. So the new value becomes 95% of the previous value. ? 100%-5%=95% So the multiplier for stage 2 is 95/100. ? stage 2 multiplier=(95/100)=0.95 For stage 3, increase = 12%. So the new value becomes 112% of the previous value. ? 100%+12%=112% So the multiplier for stage 3 is 112/100. ? stage 3 multiplier=(112/100)=1.12 Multiply all the stage multipliers to get one overall multiplier. ? Overall multiplier=1.15?0.95?1.12=1.2236 Now multiply the original population by the overall multiplier. ? Final population=5000?1.15?0.95?1.12=6118 So the final population is 6118. ? Final population=6118",,
PCT-CP-001:PCT-QL-002:PCT-005:en:310,PCT-CP-001,Easy,PCT-QL-002,Timeline,Money,Final value,A salary of Rs. 20000 first increased by 20% and then by 10%. Find the final salary.,26400 + 1,26400 - 1,26400,-26400,C,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 Apply the first-stage multiplier to the original salary. ? After first stage=20000?1.2=24000 For second stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for second stage is 110/100. ? second stage multiplier=(110/100)=1.1 Now multiply by both stage multipliers to get the final salary. ? Final salary=20000?1.2?1.1=26400 So the final salary is Rs. 26400. ? Final salary=26400",,
PCT-CP-002:PCT-QL-004:PCT-005:en:311,PCT-CP-002,Easy,PCT-QL-004,Timeline,Money,Final value,A salary of Rs. 40000 first decreased by 15% and then by 10%. Find the final salary.,30600,30600 + 1,30600 - 1,-30600,A,"For first stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for first stage is 85/100. ? first stage multiplier=(85/100)=0.85 Apply the first-stage multiplier to the original salary. ? After first stage=40000?0.85=34000 For second stage, decrease = 10%. So the new value becomes 90% of the previous value. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) So the multiplier for second stage is 90/100. ? second stage multiplier=(90/100)=0.9 Now multiply by both stage multipliers to get the final salary. ? Final salary=40000?0.85?0.9=30600 So the final salary is Rs. 30600. ? Final salary=30600",,
PCT-CP-003:PCT-QL-006:PCT-005:en:312,PCT-CP-003,Medium,PCT-QL-006,Timeline,Production,Count/Partition output,A production of 800 first increased by 10% and then decreased by 15%. Find the final production.,748,748 - 1,748 + 1,-748,A,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 Apply the first-stage multiplier to the original production. ? After first stage=800?1.1=880 For second stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for second stage is 85/100. ? second stage multiplier=(85/100)=0.85 Now multiply by both stage multipliers to get the final production. ? Final production=800?1.1?0.85=748 So the final production is 748. ? Final production=748",,
PCT-CP-004:PCT-QL-008:PCT-005:en:313,PCT-CP-004,Medium,PCT-QL-008,Timeline,Education,Count/Partition output,A attendance of 1600 first decreased by 15% and then increased by 15%. Find the final attendance.,1564,1564 - 1,1564 + 1,-1564,A,"For first stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for first stage is 85/100. ? first stage multiplier=(85/100)=0.85 Apply the first-stage multiplier to the original attendance. ? After first stage=1600?0.85=1360 For second stage, increase = 15%. So the new value becomes 115% of the previous value. ? 100%+15%=115% So the multiplier for second stage is 115/100. ? second stage multiplier=(115/100)=1.15 Now multiply by both stage multipliers to get the final attendance. ? Final attendance=1600?0.85?1.15=1564 So the final attendance is 1564. ? Final attendance=1564",,
PCT-CP-005:PCT-QL-010:PCT-005:en:314,PCT-CP-005,Easy,PCT-QL-010,Timeline,Abstract,Percentage change,A value first increased by 20% and then decreased by 12%. Find the net percentage change.,-5.6%,5.6% - 1,5.6%,5.6% + 1,C,"For first stage, increase = 20%. So the new value becomes 120% of the previous value. ? 100%+20%=120% So the multiplier for first stage is 120/100. ? first stage multiplier=(120/100)=1.2 For second stage, decrease = 12%. So the new value becomes 88% of the previous value. ? 100%-12%=88% So the multiplier for second stage is 88/100. ? second stage multiplier=(88/100)=0.88 Multiply the two stage multipliers to get the overall multiplier. ? Overall multiplier=1.2?0.88=1.056 Now compare this overall multiplier with 1 to find the net percentage change. ? Net change=left(1.056-1right)?100=5.6% Overall change = increase of 5.6%. ? Net percentage change=5.6%",,
PCT-CP-006:PCT-QL-012:PCT-005:en:315,PCT-CP-006,Medium,PCT-QL-012,Timeline,Abstract,Multiplier,Find the equivalent single multiplier for a value that first changes by +10% and then by -15%.,0.935 - 1,0.935,-0.935,0.935 + 1,B,"For first stage, increase = 10%. So the new value becomes 110% of the previous value. ? 100%+10%=110% So the multiplier for first stage is 110/100. ? first stage multiplier=(110/100)=1.1 For second stage, decrease = 15%. So the new value becomes 85% of the previous value. ? 100%-15%=85% So the multiplier for second stage is 85/100. ? second stage multiplier=(85/100)=0.85 Multiply the stage multipliers to get one equivalent multiplier. ? Equivalent multiplier=1.1?0.85=0.935 So the single equivalent multiplier is 0.935. ? Equivalent multiplier=0.935",,
