Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-005:PCT-QL-041:25617,PCT-CP-005,Easy,PCT-QL-041,Multi-statement,Education,Count/Partition output,"In a school, 60% students are boys. If there are 200 girls, find the total number of students.",500,500 - 1,500 + 1,-500,A,"Given [ ? Known part=40% ] Calculation [ ? (200?100/40) ] = [ ? =500 ] Answer [ ? 500 ] Therefore, the total is 500.",,
PCT-CP-006:PCT-QL-049:25618,PCT-CP-006,Hard,PCT-QL-049,Direct,Weight,Difference,"340 kg of fresh fruit has 80% water, and dry fruit has 15% water. How many kg of dry fruit can be made from 340 kg of fresh fruit?",80,-80,80 + 1,80 - 1,A,"Given [ ? Solid matter=(20/100)?340 ] Calculation [ ? Dry weight=(340?20/85) ] = [ ? =80 ] Answer [ ? 80 ] Accordingly, the weight of dry fruit is 80.",,
PCT-CP-001:PCT-QL-007:25619,PCT-CP-001,Medium,PCT-QL-007,Direct,Education,Percentage change,A is 18% less than B. By what percent is B more than A?,21.95%,21.95% + 1,21.95% - 1,-21.95%,A,"Given [ ? B=100, A=82 ] Calculation [ ? (18/82)?100 ] = [ ? =21.95% ] Answer [ ? 21.95% ] Hence, the larger quantity is more by 21.95%.",,
PCT-CP-002:PCT-QL-012:25620,PCT-CP-002,Medium,PCT-QL-012,Before/After,Abstract,Original/Recovery value,"If 28% is added to a number, it becomes 1280. Find the number.",-1000,1000,1000 - 1,1000 + 1,B,"Given [ ? 100+28=128% ] Calculation [ ? (1280?100/128) ] = [ ? =1000 ] Answer [ ? 1000 ] Thus, the original value is 1000.",,
PCT-CP-003:PCT-QL-022:25621,PCT-CP-003,Medium,PCT-QL-022,Timeline,Population,Percentage change,A number is increased by 45% and then decreased by 40%. Find the total change percent.,-13%,-13% + 1,-13% - 1,--13%,A,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 45+(-40)+(45?(-40)/100) ] = [ ? 5+(-1800/100) ] = [ ? -13% ] Hence, the overall change is -13%.",,
PCT-CP-004:PCT-QL-030:25622,PCT-CP-004,Medium,PCT-QL-030,Direct,Production,Percentage change,The length of a rectangle increases by 18%. By what percent should the breadth be decreased to keep the area same?,-15.25%,15.25%,15.25% - 1,15.25% + 1,B,"Given [ ? New base=100+18=118 ] Calculation [ ? (18?100/118) ] = [ ? =15.25% ] Answer [ ? 15.25% ] Hence, the required decrease is 15.25%.",,
PCT-CP-005:PCT-QL-042:25623,PCT-CP-005,Easy,PCT-QL-042,Direct,Abstract,Difference,"Out of 12000 people, 30% are men. Find the number of women.",8400,-8400,8400 + 1,8400 - 1,A,"Given [ ? 100-30=70% ] Calculation [ ? (12000?70/100) ] = [ ? =8400 ] Answer [ ? 8400 ] Hence, the required number is 8400.",,
PCT-CP-006:PCT-QL-050:25624,PCT-CP-006,Hard,PCT-QL-050,Direct,Mixture/Container,Difference,"In 150000 litres of salt solution, there is 33.33% salt. How much salt should be added to make it a 50% solution?",-50010,50010 - 1,50010 + 1,50010,D,"Given [ ? Water=(66.67/100)?150000 ] Calculation [ ? Final volume=(150000?66.67/50) ] = [ ? Solute added=Final volume-150000=50010 ] Answer [ ? 50010 ] Hence, the pure solute added is 50010.",,
PCT-CP-001:PCT-QL-008:25625,PCT-CP-001,Medium,PCT-QL-008,Narrative,Education,Conversion,"If 30% of A is equal to 15% of B, find the ratio A:B.",1 : 2,1 : 2 + 1,-1 : 2,1 : 2 - 1,A,"Given [ ? 30A=15B ] Calculation [ ? A:B=15:30 ] = [ ? =1 : 2 ] Answer [ ? 1 : 2 ] Accordingly, the required ratio is 1 : 2.",,
PCT-CP-002:PCT-QL-013:25626,PCT-CP-002,Medium,PCT-QL-013,Before/After,Abstract,Original/Recovery value,"If 45% is subtracted from a number, it becomes 110. Find the number.",200,200 + 1,200 - 1,-200,A,"Given [ ? 100-45=55% ] Calculation [ ? (110?100/55) ] = [ ? =200 ] Answer [ ? 200 ] Hence, the original value is 200.",,
PCT-CP-003:PCT-QL-023:25648,PCT-CP-003,Medium,PCT-QL-023,Timeline,Money,Percentage change,The price of an item is increased by 25% and then decreased by 10%. Find the net change in price percent.,12.5%,-12.5%,12.5% + 1,12.5% - 1,A,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 25+(-10)+(25?(-10)/100) ] = [ ? 15+(-250/100) ] = [ ? 12.5% ] Hence, the overall change is 12.5%.",,
PCT-CP-004:PCT-QL-031:25649,PCT-CP-004,Hard,PCT-QL-031,Narrative,Production,Percentage change,"If a car's speed increases by 66.66%, by what percent will the time taken decrease for the same distance?",40% - 1,40%,-40%,40% + 1,B,"Given [ ? New base=100+66.66=166.66 ] Calculation [ ? (66.66?100/166.66) ] = [ ? =40% ] Answer [ ? 40% ] Thus, the required decrease is 40%.",,
PCT-CP-005:PCT-QL-043:25650,PCT-CP-005,Medium,PCT-QL-043,Narrative,Education,Final value,"In an exam, A gets 45% more marks than B. If A gets 725, find the marks of B.",-500,500 - 1,500 + 1,500,D,"Given [ ? 100+45=145% ] Calculation [ ? (725?100/145) ] = [ ? =500 ] Answer [ ? 500 ] So, the smaller score is 500.",,
PCT-CP-006:PCT-QL-051:25651,PCT-CP-006,Hard,PCT-QL-051,Before/After,Mixture/Container,Difference,"If 325 litres of water is added to 300 litres of 62.5% alcohol solution, what will be the percentage of alcohol now?",30% + 1,30% - 1,30%,-30%,C,"Given [ ? Alcohol=(62.5/100)?300 ] Calculation [ ? (300?62.5/625) ] = [ ? =30% ] Answer [ ? 30% ] Thus, the new concentration is 30%.",,
PCT-CP-001:PCT-QL-009:25652,PCT-CP-001,Easy,PCT-QL-009,Timeline,Education,Original/Recovery value,"If 5% of a number is 600, then what is the number?",-12000,12000 - 1,12000 + 1,12000,D,"5% corresponds to 600. [ ? 5%=600 ] 1% [ ? (600/5) ] 100% [ ? (600?100/5) ] = [ ? 12000 ] Therefore, the number is 12000.",,
PCT-CP-002:PCT-QL-014:25653,PCT-CP-002,Medium,PCT-QL-014,Before/After,Abstract,Original/Recovery value,"After increasing a number by 12%, it becomes 896. Find the old number.",800 - 1,800,-800,800 + 1,B,"Given [ ? 100+12=112% ] Calculation [ ? (896?100/112) ] = [ ? =800 ] Answer [ ? 800 ] So, the original value is 800.",,
PCT-CP-003:PCT-QL-024:25654,PCT-CP-003,Medium,PCT-QL-024,Before/After,Population,Final value,"The population of a town is 7200. If it grows at 28% every year, what will it be after 2 years?",11796.48,-11796.48,11796.48 + 1,11796.48 - 1,A,"Given [ ? 1+(28/100)=(128/100) ] Calculation [ ? 7200left((128/100)right)^2 ] = [ ? =11796.48 ] Answer [ ? 11796.48 ] So, the value after the stated periods is 11796.48.",,
PCT-CP-004:PCT-QL-032:25655,PCT-CP-004,Medium,PCT-QL-032,Direct,Money,Percentage change,The price of an item is increased by 60%. By what percent should the new price be reduced to bring it back to the original?,-37.5%,37.5% - 1,37.5%,37.5% + 1,C,"Given [ ? New base=100+60=160 ] Calculation [ ? (60?100/160) ] = [ ? =37.5% ] Answer [ ? 37.5% ] So, the required reduction is 37.5%.",,
PCT-CP-005:PCT-QL-044:25656,PCT-CP-005,Medium,PCT-QL-044,Narrative,Population,Count/Partition output,"If 45% people in a village are literate and 330 people are illiterate, find the total population.",600 + 1,600 - 1,600,-600,C,"Given [ ? Known part=55% ] Calculation [ ? (330?100/55) ] = [ ? =600 ] Answer [ ? 600 ] So, the total is 600.",,
PCT-CP-006:PCT-QL-052:25657,PCT-CP-006,Hard,PCT-QL-052,Narrative,Weight,Difference,"Fresh grapes have 60% water and dry grapes have 10% water. If the dry grapes weigh 40 kg, what was their weight when fresh?",-90,90 + 1,90 - 1,90,D,"Given [ ? Dry solid=(90/100)?40 ] Calculation [ ? Fresh weight=(40?90/40) ] = [ ? =90 ] Answer [ ? 90 ] Accordingly, the fresh weight was 90.",,
PCT-CP-001:PCT-QL-001:25679,PCT-CP-001,Easy,PCT-QL-001,Direct,Population,Final value,"In an election, 30% of the 5000 registered voters cast their vote. How many votes were cast?",1500,1500 + 1,1500 - 1,-1500,A,"30% of 5000 [ ? 30% of 5000 ] = [ ? (30/100)?5000 ] = [ ? (30?5000/100) ] = [ ? 1500 ] Hence, the required value is 1500.",,
PCT-CP-002:PCT-QL-015:25680,PCT-CP-002,Medium,PCT-QL-015,Before/After,Money,Original/Recovery value,A man's salary is increased by 22% and becomes Rs. 3050. Find his original salary.,2500,2500 + 1,-2500,2500 - 1,A,"Given [ ? 100+22=122% ] Calculation [ ? (3050?100/122) ] = [ ? =2500 ] Answer [ ? 2500 ] So, the original value is 2500.",,
PCT-CP-003:PCT-QL-025:25681,PCT-CP-003,Medium,PCT-QL-025,Before/After,Population,Final value,"A machine's value falls by 32% every year. If it is Rs. 8400 now, find its value after 2 years.",3884.16 + 1,3884.16 - 1,-3884.16,3884.16,D,"Given [ ? 1-(32/100)=(68/100) ] Calculation [ ? 8400left((68/100)right)^2 ] = [ ? =3884.16 ] Answer [ ? 3884.16 ] Hence, the remaining value is 3884.16.",,
PCT-CP-004:PCT-QL-033:25682,PCT-CP-004,Hard,PCT-QL-033,Narrative,Money,Percentage change,"If the tax on an item is reduced by 40% and its sale increases by 20%, find the total change in revenue percent.",-28%,--28%,-28% + 1,-28% - 1,A,"Given [ ? (60/100)?(120/100) ] Calculation [ ? left((60?120/10000)-1right)100 ] = [ ? =-28% ] Answer [ ? -28% ] Hence, the net change in revenue is -28%.",,
PCT-CP-005:PCT-QL-045:25683,PCT-CP-005,Medium,PCT-QL-045,Observation,Abstract,Final value,"A man gave 40% of his money to his wife, 30% to his son and the remaining Rs. 900 to his daughter. How much did he have at first?",-3000,3000,3000 - 1,3000 + 1,B,"Given [ ? 100-40-30=30% ] Calculation [ ? (900?100/30) ] = [ ? =3000 ] Answer [ ? 3000 ] Hence, the original amount is 3000.",,
PCT-CP-006:PCT-QL-053:25684,PCT-CP-006,Hard,PCT-QL-053,Direct,Mixture/Container,Difference,How much pure alcohol should be added to 75000 mL of 16.66% solution to make it 50% strong?,50010,50010 - 1,50010 + 1,-50010,A,"Given [ ? Non-alcohol=(83.34/100)?75000 ] Calculation [ ? Final volume=(75000?83.34/50) ] = [ ? Alcohol added=Final volume-75000=50010 ] Answer [ ? 50010 ] Thus, the pure alcohol added is 50010.",,
PCT-CP-001:PCT-QL-002:25685,PCT-CP-001,Easy,PCT-QL-002,Direct,Population,Final value,"In an election, 50% of the 5000 registered voters cast their vote. How many votes were cast?",2500,-2500,2500 + 1,2500 - 1,A,"50% of 5000 [ ? 50% of 5000 ] = [ ? (50/100)?5000 ] = [ ? (50?5000/100) ] = [ ? 2500 ] Hence, the required value is 2500.",,
PCT-CP-002:PCT-QL-016:25686,PCT-CP-002,Medium,PCT-QL-016,Direct,Abstract,Final value,Adding 192 to a number is the same as increasing it by 32%. Find the number.,-600,600 - 1,600,600 + 1,C,"Given [ ? 32%=192 ] Calculation [ ? (192?100/32) ] = [ ? =600 ] Answer [ ? 600 ] Therefore, the original value is 600.",,
PCT-CP-003:PCT-QL-026:25687,PCT-CP-003,Medium,PCT-QL-026,Comparison,Population,Percentage change,The length and breadth of a rectangle are increased by 30% and 60% respectively. Find the percentage increase in area.,108%,108% - 1,108% + 1,-108%,A,"Given [ ? (130/100)?(160/100) ] Calculation [ ? left((130/100)?(160/100)-1right)100 ] = [ ? =108% ] Answer [ ? 108% ] Accordingly, the percentage change in area is 108%.",,
PCT-CP-004:PCT-QL-034:25688,PCT-CP-004,Hard,PCT-QL-034,Direct,Money,Percentage change,Working hours of a factory increased by 62.5%. By what percent should the hourly wage be decreased to keep the total bill same?,-38.46%,38.46%,38.46% - 1,38.46% + 1,B,"Given [ ? New base=100+62.5=162.5 ] Calculation [ ? (62.5?100/162.5) ] = [ ? =38.46% ] Answer [ ? 38.46% ] Therefore, the required decrease is 38.46%.",,
PCT-CP-005:PCT-QL-046:25710,PCT-CP-005,Medium,PCT-QL-046,Observation,Weight,Final value,"An alloy contains 15% copper and the rest is zinc. If there is 340 kg zinc, find the total weight of the alloy.",-400,400 - 1,400 + 1,400,D,"Given [ ? Known part=85% ] Calculation [ ? (340?100/85) ] = [ ? =400 ] Answer [ ? 400 ] So, the total is 400.",,
PCT-CP-006:PCT-QL-054:25711,PCT-CP-006,Hard,PCT-QL-054,Before/After,Weight,Original/Recovery value,"A solution has 37.5% sugar. If 150 kg water flies away, the sugar becomes 60%. Find the original weight.",400,400 + 1,400 - 1,-400,A,"Given [ ? (37.5/100)W=(60/100)(W-150) ] Calculation [ ? 37.5W=60W-9000 ] = [ ? =400 ] Answer [ ? 400 ] Accordingly, the original weight was 400.",,
PCT-CP-001:PCT-QL-003:25712,PCT-CP-001,Easy,PCT-QL-003,Direct,Education,Final value,Convert 25% into its simplest fractional form.,(1/4),-(1/4),(1/4) + 1,(1/4) - 1,A,"Given [ ? 25%=(25/100) ] Calculation [ ? (25/100) ] = [ ? =(1/4) ] Answer [ ? (1/4) ] So, the percentage in fractional form is (1/4).",,
PCT-CP-002:PCT-QL-017:25713,PCT-CP-002,Easy,PCT-QL-017,Narrative,Abstract,Final value,"If 30% of a number is 150, find 15% of that number.",-75,75 + 1,75 - 1,75,D,"Given [ ? 30%=150 ] Calculation [ ? 15%=(150?15/30) ] = [ ? =75 ] Answer [ ? 75 ] So, the required amount is 75.",,
PCT-CP-003:PCT-QL-027:25714,PCT-CP-003,Easy,PCT-QL-027,Narrative,Population,Percentage change,"If the side of a square is increased by 15%, find the percentage increase in its area.",32.25%,32.25% - 1,32.25% + 1,-32.25%,A,"Given [ ? Side factor=(115/100) ] Calculation [ ? left[left((115/100)right)^2-1right]100 ] = [ ? =32.25% ] Answer [ ? 32.25% ] Thus, the percentage change in area is 32.25%.",,
PCT-CP-004:PCT-QL-035:25715,PCT-CP-004,Easy,PCT-QL-035,Narrative,Production,Percentage change,"If the radius of a circle is decreased by 10%, find the percentage decrease in its area.",19% + 1,19% - 1,-19%,19%,D,"Given [ ? Radius factor=(90/100) ] Calculation [ ? left[1-left((90/100)right)^2right]100 ] = [ ? =19% ] Answer [ ? 19% ] Thus, the percentage decrease in area is 19%.",,
PCT-CP-005:PCT-QL-047:25716,PCT-CP-005,Medium,PCT-QL-047,Direct,Population,Count/Partition output,Two candidates contested an election. One got 40% votes and lost by 1200 votes. Find the total number of votes.,6000,-6000,6000 + 1,6000 - 1,A,"Given [ ? (100-40)-40=20% ] Calculation [ ? (1200?100/20) ] = [ ? =6000 ] Answer [ ? 6000 ] So, the total number of votes is 6000.",,
PCT-CP-006:PCT-QL-055:25717,PCT-CP-006,Easy,PCT-QL-055,Direct,Weight,Difference,An alloy of copper and zinc has 50% copper. Find the weight of zinc in 40 kg of the alloy.,-20,20,20 - 1,20 + 1,B,"Given [ ? 100-50=50% ] Calculation [ ? (40?50/100) ] = [ ? =20 ] Answer [ ? 20 ] Thus, the weight of zinc is 20.",,
PCT-CP-001:PCT-QL-004:25718,PCT-CP-001,Easy,PCT-QL-004,Direct,Education,Percentage change,What percentage of 2000 is 800?,-40%,40%,40% - 1,40% + 1,B,"Given [ ? (800/2000)?100 ] Calculation [ ? 800?(100/2000) ] = [ ? =40% ] Answer [ ? 40% ] Thus, the required percentage is 40%.",,
PCT-CP-002:PCT-QL-018:25719,PCT-CP-002,Medium,PCT-QL-018,Direct,Abstract,Difference,The difference between 30% and 60% of a number is 1200. Find the number.,4000,4000 - 1,4000 + 1,-4000,A,"Given [ ? |30-60|%=1200 ] Calculation [ ? (1200?100/|30-60|) ] = [ ? =4000 ] Answer [ ? 4000 ] So, the number is 4000.",,
PCT-CP-003:PCT-QL-020:25741,PCT-CP-003,Medium,PCT-QL-020,Timeline,Population,Percentage change,Two successive increases of 45% and 40% are equal to a single increase of how much?,-103%,103% - 1,103% + 1,103%,D,"Given [ ? 45+40+(45?40/100) ] Calculation [ ? 85+(1800/100) ] = [ ? =103% ] Answer [ ? 103% ] So, the single equivalent increase is 103%.",,
PCT-CP-004:PCT-QL-028:25742,PCT-CP-004,Medium,PCT-QL-028,Narrative,Money,Percentage change,"If the price of sugar increases by 22%, by how much percent should a family reduce its consumption to keep the expenditure same?",-18.03%,18.03%,18.03% - 1,18.03% + 1,B,"Given [ ? New base=100+22=122 ] Calculation [ ? (22?100/122) ] = [ ? =18.03% ] Answer [ ? 18.03% ] Hence, the required decrease is 18.03%.",,
PCT-CP-005:PCT-QL-036:25743,PCT-CP-005,Medium,PCT-QL-036,Multi-statement,Money,Final value,"A man spends 20% of his income on food, 20% on rent and 20% on other things. If he saves Rs. 12000, find his total income.",30000,30000 - 1,30000 + 1,-30000,A,"Given [ ? 100-20-20-20=40% ] Calculation [ ? (12000?100/40) ] = [ ? =30000 ] Answer [ ? 30000 ] Therefore, the total income is 30000.",,
PCT-CP-006:PCT-QL-048:25744,PCT-CP-006,Hard,PCT-QL-048,Direct,Mixture/Container,Difference,A mixture of 80 litres has 37.5% acid. How much water should be added to make it 10% acid?,220 + 1,220 - 1,-220,220,D,"Given [ ? Acid=(37.5/100)?80 ] Calculation [ ? Final volume=(30?100/10) ] = [ ? Water=(30?100/10)-80=220 ] Answer [ ? 220 ] Thus, the water added is 220.",,
PCT-CP-001:PCT-QL-005:25745,PCT-CP-001,Easy,PCT-QL-005,Narrative,Education,Final value,"A is 20% of B. If B is 1000, find A.",200 + 1,200 - 1,200,-200,C,"Given [ ? 20% of 1000 ] Calculation [ ? (20/100)?1000 ] = [ ? =200 ] Answer [ ? 200 ] Therefore, the required quantity is 200.",,
PCT-CP-002:PCT-QL-019:25746,PCT-CP-002,Hard,PCT-QL-019,Before/After,Abstract,Percentage change,By what percent should a number be increased to bring it back to its original value after a 14.28% decrease?,-16.66%,16.66% - 1,16.66% + 1,16.66%,D,"Given [ ? Remaining=100-14.28=85.72 ] Calculation [ ? (14.28?100/85.72) ] = [ ? =16.66% ] Answer [ ? 16.66% ] So, the required increase is 16.66%.",,
PCT-CP-003:PCT-QL-021:25747,PCT-CP-003,Medium,PCT-QL-021,Timeline,Population,Percentage change,The population of a town increases by 45% in the first year and by 25% in the second year. Find the total percentage increase.,81.25% + 1,-81.25%,81.25%,81.25% - 1,C,"Given [ ? 45+25+(45?25/100) ] Calculation [ ? 70+(1125/100) ] = [ ? =81.25% ] Answer [ ? 81.25% ] Therefore, the single equivalent increase is 81.25%.",,
PCT-CP-004:PCT-QL-029:25748,PCT-CP-004,Medium,PCT-QL-029,Direct,Money,Percentage change,The price of petrol falls by 35%. By what percent can a person increase his consumption so that the total cost remains same?,53.85% + 1,53.85% - 1,53.85%,-53.85%,C,"Given [ ? New base=100-35=65 ] Calculation [ ? (35?100/65) ] = [ ? =53.85% ] Answer [ ? 53.85% ] Accordingly, the permissible increase is 53.85%.",,
PCT-CP-005:PCT-QL-037:25749,PCT-CP-005,Hard,PCT-QL-037,Observation,Money,Final value,"A person spends 45% of his salary on food and 20% of the remaining on rent. If he still has Rs. 17600 left, find his salary.",40000 - 1,40000,-40000,40000 + 1,B,"Given [ ? Remaining fraction=(55/100)?(80/100) ] Calculation [ ? (17600?10000/55?80) ] = [ ? =40000 ] Answer [ ? 40000 ] Therefore, the salary is 40000.",,
PCT-CP-006:PCT-QL-049:25750,PCT-CP-006,Hard,PCT-QL-049,Direct,Weight,Difference,"510 kg of fresh fruit has 75% water, and dry fruit has 15% water. How many kg of dry fruit can be made from 510 kg of fresh fruit?",-150,150 - 1,150,150 + 1,C,"Given [ ? Solid matter=(25/100)?510 ] Calculation [ ? Dry weight=(510?25/85) ] = [ ? =150 ] Answer [ ? 150 ] Hence, the weight of dry fruit is 150.",,
PCT-CP-001:PCT-QL-006:26423,PCT-CP-001,Medium,PCT-QL-006,Direct,Education,Percentage change,A is 45% more than B. By what percent is B less than A?,31.03% + 1,31.03% - 1,-31.03%,31.03%,D,"Given [ ? B=100, A=145 ] Calculation [ ? (45/145)?100 ] = [ ? =31.03% ] Answer [ ? 31.03% ] Hence, the smaller quantity is less by 31.03%.",,
PCT-CP-002:PCT-QL-010:26424,PCT-CP-002,Easy,PCT-QL-010,Narrative,Abstract,Final value,"If 2000 is increased by 25%, find the new number.",2500,2500 + 1,-2500,2500 - 1,A,"Given [ ? 2000?(100+25/100) ] Calculation [ ? 2000?(125/100) ] = [ ? =2500 ] Answer [ ? 2500 ] So, the increased value is 2500.",,
PCT-CP-003:PCT-QL-022:26425,PCT-CP-003,Medium,PCT-QL-022,Timeline,Population,Percentage change,A number is increased by 30% and then decreased by 15%. Find the total change percent.,-10.5%,10.5%,10.5% - 1,10.5% + 1,B,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 30+(-15)+(30?(-15)/100) ] = [ ? 15+(-450/100) ] = [ ? 10.5% ] Hence, the overall change is 10.5%.",,
PCT-CP-004:PCT-QL-030:26426,PCT-CP-004,Medium,PCT-QL-030,Direct,Production,Percentage change,The length of a rectangle increases by 22%. By what percent should the breadth be decreased to keep the area same?,18.03%,18.03% - 1,18.03% + 1,-18.03%,A,"Given [ ? New base=100+22=122 ] Calculation [ ? (22?100/122) ] = [ ? =18.03% ] Answer [ ? 18.03% ] Hence, the required decrease is 18.03%.",,
PCT-CP-005:PCT-QL-038:26427,PCT-CP-005,Medium,PCT-QL-038,Direct,Population,Count/Partition output,"In an election between two candidates, the winner got 60% votes and won by 1200 votes. Find the total votes polled.",6000,6000 + 1,-6000,6000 - 1,A,"Given [ ? 60-(100-60)=20% ] Calculation [ ? (1200?100/20) ] = [ ? =6000 ] Answer [ ? 6000 ] Therefore, the total number of votes is 6000.",,
PCT-CP-006:PCT-QL-050:26428,PCT-CP-006,Hard,PCT-QL-050,Direct,Mixture/Container,Difference,"In 25000 litres of salt solution, there is 66.66% salt. How much salt should be added to make it a 75% solution?",8340 + 1,-8340,8340,8340 - 1,C,"Given [ ? Water=(33.34/100)?25000 ] Calculation [ ? Final volume=(25000?33.34/25) ] = [ ? Solute added=Final volume-25000=8340 ] Answer [ ? 8340 ] Hence, the pure solute added is 8340.",,
PCT-CP-001:PCT-QL-007:26429,PCT-CP-001,Medium,PCT-QL-007,Direct,Education,Percentage change,A is 22% less than B. By what percent is B more than A?,28.21%,-28.21%,28.21% + 1,28.21% - 1,A,"Given [ ? B=100, A=78 ] Calculation [ ? (22/78)?100 ] = [ ? =28.21% ] Answer [ ? 28.21% ] Hence, the larger quantity is more by 28.21%.",,
PCT-CP-002:PCT-QL-011:26430,PCT-CP-002,Easy,PCT-QL-011,Narrative,Abstract,Final value,"If 100 is decreased by 40%, find the new number.",60,60 + 1,60 - 1,-60,A,"Given [ ? 100?(100-40/100) ] Calculation [ ? 100?(60/100) ] = [ ? =60 ] Answer [ ? 60 ] Hence, the reduced value is 60.",,
PCT-CP-003:PCT-QL-023:26431,PCT-CP-003,Medium,PCT-QL-023,Timeline,Money,Percentage change,The price of an item is increased by 30% and then decreased by 60%. Find the net change in price percent.,--48%,-48% + 1,-48% - 1,-48%,D,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 30+(-60)+(30?(-60)/100) ] = [ ? -30+(-1800/100) ] = [ ? -48% ] Hence, the overall change is -48%.",,
PCT-CP-004:PCT-QL-031:26432,PCT-CP-004,Hard,PCT-QL-031,Narrative,Production,Percentage change,"If a car's speed increases by 66.66%, by what percent will the time taken decrease for the same distance?",40%,40% + 1,-40%,40% - 1,A,"Given [ ? New base=100+66.66=166.66 ] Calculation [ ? (66.66?100/166.66) ] = [ ? =40% ] Answer [ ? 40% ] Thus, the required decrease is 40%.",,
PCT-CP-005:PCT-QL-039:26454,PCT-CP-005,Hard,PCT-QL-039,Direct,Population,Count/Partition output,"In an election, 15% votes were cancelled. The winner got 60% of the valid votes and won by 850 votes. Find the total votes.",-5000,5000 - 1,5000 + 1,5000,D,"Given [ ? Effective gap=(85?20/100)% ] Calculation [ ? (850?10000/85?20) ] = [ ? =5000 ] Answer [ ? 5000 ] So, the total votes are 5000.",,
PCT-CP-006:PCT-QL-051:26455,PCT-CP-006,Hard,PCT-QL-051,Before/After,Mixture/Container,Difference,"If 125 litres of water is added to 500 litres of 12.5% alcohol solution, what will be the percentage of alcohol now?",-10%,10%,10% - 1,10% + 1,B,"Given [ ? Alcohol=(12.5/100)?500 ] Calculation [ ? (500?12.5/625) ] = [ ? =10% ] Answer [ ? 10% ] Accordingly, the new concentration is 10%.",,
PCT-CP-001:PCT-QL-008:26456,PCT-CP-001,Medium,PCT-QL-008,Narrative,Education,Conversion,"If 80% of A is equal to 10% of B, find the ratio A:B.",-1 : 8,1 : 8,1 : 8 - 1,1 : 8 + 1,B,"Given [ ? 80A=10B ] Calculation [ ? A:B=10:80 ] = [ ? =1 : 8 ] Answer [ ? 1 : 8 ] Hence, the required ratio is 1 : 8.",,
PCT-CP-002:PCT-QL-012:26457,PCT-CP-002,Medium,PCT-QL-012,Before/After,Abstract,Original/Recovery value,"If 28% is added to a number, it becomes 384. Find the number.",300,-300,300 + 1,300 - 1,A,"Given [ ? 100+28=128% ] Calculation [ ? (384?100/128) ] = [ ? =300 ] Answer [ ? 300 ] Hence, the original value is 300.",,
PCT-CP-003:PCT-QL-024:26458,PCT-CP-003,Medium,PCT-QL-024,Before/After,Population,Final value,"The population of a town is 7200. If it grows at 18% every year, what will it be after 2 years?",-10025.28,10025.28 - 1,10025.28 + 1,10025.28,D,"Given [ ? 1+(18/100)=(118/100) ] Calculation [ ? 7200left((118/100)right)^2 ] = [ ? =10025.28 ] Answer [ ? 10025.28 ] Thus, the value after the stated periods is 10025.28.",,
PCT-CP-004:PCT-QL-032:26459,PCT-CP-004,Medium,PCT-QL-032,Direct,Money,Percentage change,The price of an item is increased by 45%. By what percent should the new price be reduced to bring it back to the original?,31.03%,31.03% - 1,31.03% + 1,-31.03%,A,"Given [ ? New base=100+45=145 ] Calculation [ ? (45?100/145) ] = [ ? =31.03% ] Answer [ ? 31.03% ] Therefore, the required reduction is 31.03%.",,
PCT-CP-005:PCT-QL-040:26460,PCT-CP-005,Medium,PCT-QL-040,Direct,Education,Count/Partition output,A student needs 33% marks to pass. He gets 160 marks and fails by 5 marks. Find the maximum marks.,500 + 1,500 - 1,500,-500,C,"Given [ ? 160+5=165 ] Calculation [ ? (165?100/33) ] = [ ? =500 ] Answer [ ? 500 ] Therefore, the maximum marks are 500.",,
PCT-CP-006:PCT-QL-052:26461,PCT-CP-006,Hard,PCT-QL-052,Narrative,Weight,Difference,"Fresh grapes have 60% water and dry grapes have 50% water. If the dry grapes weigh 200 kg, what was their weight when fresh?",250 + 1,250 - 1,-250,250,D,"Given [ ? Dry solid=(50/100)?200 ] Calculation [ ? Fresh weight=(200?50/40) ] = [ ? =250 ] Answer [ ? 250 ] Accordingly, the fresh weight was 250.",,
PCT-CP-001:PCT-QL-009:26462,PCT-CP-001,Easy,PCT-QL-009,Timeline,Education,Original/Recovery value,"If 40% of a number is 2400, then what is the number?",-6000,6000,6000 - 1,6000 + 1,B,"40% corresponds to 2400. [ ? 40%=2400 ] 1% [ ? (2400/40) ] 100% [ ? (2400?100/40) ] = [ ? 6000 ] Therefore, the number is 6000.",,
PCT-CP-002:PCT-QL-013:26463,PCT-CP-002,Medium,PCT-QL-013,Before/After,Abstract,Original/Recovery value,"If 22% is subtracted from a number, it becomes 2340. Find the number.",3000,3000 + 1,-3000,3000 - 1,A,"Given [ ? 100-22=78% ] Calculation [ ? (2340?100/78) ] = [ ? =3000 ] Answer [ ? 3000 ] Accordingly, the original value is 3000.",,
