"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"pa","PCT-CP-003","PCT-QL-024","PCT-ES-003","Medium","compoundGrowth","ABSOLUTE","ਇੱਕ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ 8400 ਹੈ। ਇਹ ਹਰ ਸਾਲ 12% ਵਧਦੀ ਹੈ। 2 ਸਾਲ ਬਾਅਦ ਆਬਾਦੀ ਕਿੰਨੀ ਹੋਵੇਗੀ?","10536.96","Initial value = 8400. | Growth factor for one step = 1.12. | After two steps, value = 8400 x 1.12 x 1.12 = 10536.96. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 10536.96 ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-023","PCT-ES-003","Medium","successiveChange","PERCENT","ਕਿਸੇ ਚੀਜ਼ ਦਾ ਰੇਟ ਪਹਿਲਾਂ 25% ਵਧਿਆ ਅਤੇ ਫਿਰ 20% ਘਟਿਆ। ਕੁੱਲ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਹੋਇਆ?","0%","First change factor = 1.25. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Second change factor = 0.8. | Net factor = 1. Net percentage change = 0%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 0% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-022","PCT-ES-003","Medium","successiveChange","PERCENT","ਇੱਕ ਸੰਖਿਆ ਨੂੰ ਪਹਿਲਾਂ 30% ਵਧਾਇਆ ਗਿਆ ਅਤੇ ਫਿਰ 25% ਘਟਾਇਆ ਗਿਆ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਪਤਾ ਕਰੋ।","-2.5%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | First change factor = 1.3. | Second change factor = 0.75. | Net factor = 0.975. Net percentage change = -2.5%. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ -2.5% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","successiveIncrease","PERCENT","ਇੱਕ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ ਪਹਿਲੇ ਸਾਲ 40% ਅਤੇ ਦੂਜੇ ਸਾਲ 30% ਵਧਦੀ ਹੈ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","82%","ਹੁਣ ਦਿੱਤੇ ਮੁੱਲਾਂ ਨਾਲ ਗਣਨਾ ਕਰੋ। | First change factor = 1.4. | Second change factor = 1.3. | The calculation gives 82%. | ਇਸ ਲਈ, ਅੰਤਿਮ ਉੱਤਰ 82% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-020","PCT-ES-003","Medium","successiveIncrease","PERCENT","45% ਅਤੇ 40% ਦੇ ਦੋ ਲਗਾਤਾਰ ਵਾਧੇ ਕਿਸ ਇੱਕ ਵਾਧੇ ਦੇ ਬਰਾਬਰ ਹੋਣਗੇ?","103%","First change factor = 1.45. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Second change factor = 1.4. | Net factor = 2.03. Net percentage change = 103%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 103% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-027","PCT-ES-003","Medium","squareAreaChange","PERCENT","ਇੱਕ ਵਰਗ ਦੀ ਭੁਜਾ 22% ਵਧਾ ਦਿੱਤੀ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਹੋਵੇਗਾ?","48.84%","Side changes by 22%. | Area depends on side squared, so factor = 1.22 x 1.22. | Net percentage change = 48.84%. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 48.84% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-027","PCT-ES-003","Hard","squareAreaChange","PERCENT","ਇੱਕ ਵਰਗ ਦੀ ਭੁਜਾ 37.5% ਵਧਾ ਦਿੱਤੀ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਹੋਵੇਗਾ?","89.06%","Side changes by 37.5%. | Area depends on side squared, so factor = 1.375 x 1.375. | Net percentage change = 89.06%. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 89.06% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-026","PCT-ES-003","Hard","areaChange","PERCENT","ਇੱਕ ਆਇਤ ਦੀ ਲੰਬਾਈ 30% ਅਤੇ ਚੌੜਾਈ 60% ਵਧਾਈ ਗਈ। ਖੇਤਰਫਲ ਵਿੱਚ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","108%","First change factor = 1.3. | Second change factor = 1.6. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | Net factor = 2.08. Net percentage change = 108%. | ਅਤੇ ਸਹੀ ਉੱਤਰ 108% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-025","PCT-ES-003","Hard","compoundDecay","ABSOLUTE","ਇੱਕ ਮਸ਼ੀਨ ਦੀ ਕੀਮਤ ਹਰ ਸਾਲ 66.66% ਘਟਦੀ ਹੈ। ਹੁਣ ਕੀਮਤ Rs. 45600 ਹੈ। 2 ਸਾਲ ਬਾਅਦ ਕੀਮਤ ਕਿੰਨੀ ਹੋਵੇਗੀ?","5068.69","Initial value = 45600. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Decay factor for one step = 0.3334. | After two steps, value = 45600 x 0.3334 x 0.3334 = 5068.69. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 5068.69 ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-024","PCT-ES-003","Hard","compoundGrowth","ABSOLUTE","ਇੱਕ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ 78900 ਹੈ। ਇਹ ਹਰ ਸਾਲ 14.28% ਵਧਦੀ ਹੈ। 2 ਸਾਲ ਬਾਅਦ ਆਬਾਦੀ ਕਿੰਨੀ ਹੋਵੇਗੀ?","103042.76","Initial value = 78900. | Growth factor for one step = 1.1428. | After two steps, value = 78900 x 1.1428 x 1.1428 = 103042.76. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 103042.76 ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-023","PCT-ES-003","Hard","successiveChange","PERCENT","ਕਿਸੇ ਚੀਜ਼ ਦਾ ਰੇਟ ਪਹਿਲਾਂ 15% ਵਧਿਆ ਅਤੇ ਫਿਰ 20% ਘਟਿਆ। ਕੁੱਲ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਹੋਇਆ?","-8%","First change factor = 1.15. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Second change factor = 0.8. | Net factor = 0.92. Net percentage change = -8%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ -8% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-022","PCT-ES-003","Hard","successiveChange","PERCENT","ਇੱਕ ਸੰਖਿਆ ਨੂੰ ਪਹਿਲਾਂ 20% ਵਧਾਇਆ ਗਿਆ ਅਤੇ ਫਿਰ 25% ਘਟਾਇਆ ਗਿਆ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਪਤਾ ਕਰੋ।","-10%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | First change factor = 1.2. | Second change factor = 0.75. | Net factor = 0.9. Net percentage change = -10%. | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ -10% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-021","PCT-ES-003","Hard","successiveIncrease","PERCENT","ਇੱਕ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ ਪਹਿਲੇ ਸਾਲ 25% ਅਤੇ ਦੂਜੇ ਸਾਲ 30% ਵਧਦੀ ਹੈ। ਕੁੱਲ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","62.5%","ਹੁਣ ਦਿੱਤੇ ਮੁੱਲਾਂ ਨਾਲ ਗਣਨਾ ਕਰੋ। | First change factor = 1.25. | Second change factor = 1.3. | The calculation gives 62.5%. | ਇਸ ਲਈ, ਅੰਤਿਮ ਉੱਤਰ 62.5% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-020","PCT-ES-003","Hard","successiveIncrease","PERCENT","30% ਅਤੇ 40% ਦੇ ਦੋ ਲਗਾਤਾਰ ਵਾਧੇ ਕਿਸ ਇੱਕ ਵਾਧੇ ਦੇ ਬਰਾਬਰ ਹੋਣਗੇ?","82%","First change factor = 1.3. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | Second change factor = 1.4. | Net factor = 1.82. Net percentage change = 82%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 82% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-027","PCT-ES-003","Hard","squareAreaChange","PERCENT","ਇੱਕ ਵਰਗ ਦੀ ਭੁਜਾ 16.66% ਵਧਾ ਦਿੱਤੀ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਹੋਵੇਗਾ?","36.1%","Side changes by 16.66%. | Area depends on side squared, so factor = 1.1666 x 1.1666. | Net percentage change = 36.1%. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 36.1% ਹੈ।","PASS"
"pa","PCT-CP-003","PCT-QL-026","PCT-ES-003","Hard","areaChange","PERCENT","ਇੱਕ ਆਇਤ ਦੀ ਲੰਬਾਈ 10% ਅਤੇ ਚੌੜਾਈ 60% ਵਧਾਈ ਗਈ। ਖੇਤਰਫਲ ਵਿੱਚ ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ ਪਤਾ ਕਰੋ।","76%","First change factor = 1.1. | Second change factor = 1.6. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | Net factor = 1.76. Net percentage change = 76%. | ਅਤੇ ਸਹੀ ਉੱਤਰ 76% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-035","PCT-ES-004","Easy","circleAreaDecrease","PERCENT","ਚੱਕਰ ਦਾ ਅਰਧ-ਵਿਆਸ 40% ਘਟਾ ਦਿੱਤਾ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਕਮੀ ਆਵੇਗੀ?","64%","Area of a circle depends on radius squared. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | New radius factor = 0.6. | Area decrease = 64%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 64% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-034","PCT-ES-004","Easy","invarianceDecrease","PERCENT","ਫੈਕਟਰੀ ਵਿੱਚ ਕੰਮ ਦੇ ਘੰਟੇ 30% ਵਧ ਗਏ। ਕੁੱਲ ਬਿੱਲ ਬਰਾਬਰ ਰੱਖਣ ਲਈ ਘੰਟੇ ਦੀ ਮਜ਼ਦੂਰੀ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣੀ ਪਵੇਗੀ?","23.08%","The product remains constant. | If one factor changes by 30%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 23.08% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-033","PCT-ES-004","Easy","revenueChange","PERCENT","ਟੈਕਸ 50% ਘਟਦਾ ਹੈ ਅਤੇ ਵਿਕਰੀ 10% ਵਧਦੀ ਹੈ। ਕੁੱਲ ਕਮਾਈ ਵਿੱਚ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਪਤਾ ਕਰੋ।","-45%","Revenue depends on price and sales quantity. | Price factor = 1.5 and quantity factor = 0.9. | Net factor = 1.35. Net percentage change = -45%. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ -45% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-032","PCT-ES-004","Easy","restoreAfterIncrease","PERCENT","ਕਿਸੇ ਚੀਜ਼ ਦਾ ਰੇਟ 60% ਵਧਾਇਆ ਗਿਆ। ਪੁਰਾਣੇ ਰੇਟ ਤੇ ਲਿਆਉਣ ਲਈ ਨਵਾਂ ਰੇਟ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣਾ ਪਵੇਗਾ?","37.5%","The product remains constant. | If one factor changes by 60%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 37.5% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-031","PCT-ES-004","Easy","invarianceDecrease","PERCENT","ਕਾਰ ਦੀ ਰਫਤਾਰ 15% ਵਧ ਜਾਵੇ, ਤਾਂ ਉਹੀ ਦੂਰੀ ਲਈ ਸਮਾਂ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟੇਗਾ?","13.04%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | The product remains constant. | If one factor changes by 15%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ 13.04% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-030","PCT-ES-004","Easy","invarianceDecrease","PERCENT","ਇੱਕ ਆਇਤ ਦੀ ਲੰਬਾਈ 10% ਵਧਦੀ ਹੈ। ਖੇਤਰਫਲ ਬਰਾਬਰ ਰੱਖਣ ਲਈ ਚੌੜਾਈ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣੀ ਪਵੇਗੀ?","9.09%","The product remains constant. | If one factor changes by 10%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 9.09% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-029","PCT-ES-004","Easy","invarianceIncrease","PERCENT","ਪੈਟਰੋਲ ਦਾ ਰੇਟ 5% ਘਟ ਗਿਆ। ਉਹੀ ਖਰਚੇ ਵਿੱਚ ਵਰਤੋਂ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਧਾਈ ਜਾ ਸਕਦੀ ਹੈ?","5.26%","The product remains constant. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | If one factor changes by 5%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 5.26% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-028","PCT-ES-004","Easy","invarianceDecrease","PERCENT","ਖੰਡ ਦਾ ਰੇਟ 50% ਵਧ ਜਾਵੇ, ਤਾਂ ਖਰਚਾ ਬਰਾਬਰ ਰੱਖਣ ਲਈ ਵਰਤੋਂ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣੀ ਪਵੇਗੀ?","33.33%","The product remains constant. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | If one factor changes by 50%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 33.33% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-035","PCT-ES-004","Easy","circleAreaDecrease","PERCENT","ਚੱਕਰ ਦਾ ਅਰਧ-ਵਿਆਸ 40% ਘਟਾ ਦਿੱਤਾ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਕਮੀ ਆਵੇਗੀ?","64%","Area of a circle depends on radius squared. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | New radius factor = 0.6. | Area decrease = 64%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 64% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-034","PCT-ES-004","Easy","invarianceDecrease","PERCENT","ਫੈਕਟਰੀ ਵਿੱਚ ਕੰਮ ਦੇ ਘੰਟੇ 30% ਵਧ ਗਏ। ਕੁੱਲ ਬਿੱਲ ਬਰਾਬਰ ਰੱਖਣ ਲਈ ਘੰਟੇ ਦੀ ਮਜ਼ਦੂਰੀ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣੀ ਪਵੇਗੀ?","23.08%","The product remains constant. | If one factor changes by 30%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 23.08% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-033","PCT-ES-004","Medium","revenueChange","PERCENT","ਟੈਕਸ 80% ਘਟਦਾ ਹੈ ਅਤੇ ਵਿਕਰੀ 10% ਵਧਦੀ ਹੈ। ਕੁੱਲ ਕਮਾਈ ਵਿੱਚ ਪ੍ਰਤੀਸ਼ਤ ਬਦਲਾਅ ਪਤਾ ਕਰੋ।","-78%","Revenue depends on price and sales quantity. | Price factor = 1.8 and quantity factor = 0.9. | Net factor = 1.62. Net percentage change = -78%. | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ -78% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-032","PCT-ES-004","Medium","restoreAfterIncrease","PERCENT","ਕਿਸੇ ਚੀਜ਼ ਦਾ ਰੇਟ 10% ਵਧਾਇਆ ਗਿਆ। ਪੁਰਾਣੇ ਰੇਟ ਤੇ ਲਿਆਉਣ ਲਈ ਨਵਾਂ ਰੇਟ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣਾ ਪਵੇਗਾ?","9.09%","The product remains constant. | If one factor changes by 10%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 9.09% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-031","PCT-ES-004","Medium","invarianceDecrease","PERCENT","ਕਾਰ ਦੀ ਰਫਤਾਰ 28% ਵਧ ਜਾਵੇ, ਤਾਂ ਉਹੀ ਦੂਰੀ ਲਈ ਸਮਾਂ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟੇਗਾ?","21.88%","ਦਿੱਤੇ ਸੰਬੰਧ ਨੂੰ ਧਿਆਨ ਨਾਲ ਵੇਖੋ। | The product remains constant. | If one factor changes by 28%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਲੋੜੀਂਦਾ ਮੁੱਲ 21.88% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-030","PCT-ES-004","Medium","invarianceDecrease","PERCENT","ਇੱਕ ਆਇਤ ਦੀ ਲੰਬਾਈ 32% ਵਧਦੀ ਹੈ। ਖੇਤਰਫਲ ਬਰਾਬਰ ਰੱਖਣ ਲਈ ਚੌੜਾਈ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣੀ ਪਵੇਗੀ?","24.24%","The product remains constant. | If one factor changes by 32%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਹੁਣ ਗਣਨਾ ਨੂੰ ਧਿਆਨ ਨਾਲ ਸਰਲ ਕਰੋ। | ਇਸ ਲਈ, ਉੱਤਰ 24.24% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-029","PCT-ES-004","Medium","invarianceIncrease","PERCENT","ਪੈਟਰੋਲ ਦਾ ਰੇਟ 35% ਘਟ ਗਿਆ। ਉਹੀ ਖਰਚੇ ਵਿੱਚ ਵਰਤੋਂ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਵਧਾਈ ਜਾ ਸਕਦੀ ਹੈ?","53.85%","The product remains constant. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | If one factor changes by 35%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 53.85% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-028","PCT-ES-004","Medium","invarianceDecrease","PERCENT","ਖੰਡ ਦਾ ਰੇਟ 45% ਵਧ ਜਾਵੇ, ਤਾਂ ਖਰਚਾ ਬਰਾਬਰ ਰੱਖਣ ਲਈ ਵਰਤੋਂ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣੀ ਪਵੇਗੀ?","31.03%","The product remains constant. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | If one factor changes by 45%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 31.03% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-035","PCT-ES-004","Medium","circleAreaDecrease","PERCENT","ਚੱਕਰ ਦਾ ਅਰਧ-ਵਿਆਸ 12% ਘਟਾ ਦਿੱਤਾ ਜਾਵੇ, ਤਾਂ ਖੇਤਰਫਲ ਵਿੱਚ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਕਮੀ ਆਵੇਗੀ?","22.56%","Area of a circle depends on radius squared. | ਦਿੱਤੇ ਮੁੱਲਾਂ ਨੂੰ ਸੰਬੰਧ ਵਿੱਚ ਰੱਖੋ। | New radius factor = 0.88. | Area decrease = 22.56%. | ਇਸ ਤਰ੍ਹਾਂ ਪ੍ਰਾਪਤ ਮੁੱਲ 22.56% ਹੈ।","PASS"
"pa","PCT-CP-004","PCT-QL-034","PCT-ES-004","Medium","invarianceDecrease","PERCENT","ਫੈਕਟਰੀ ਵਿੱਚ ਕੰਮ ਦੇ ਘੰਟੇ 18% ਵਧ ਗਏ। ਕੁੱਲ ਬਿੱਲ ਬਰਾਬਰ ਰੱਖਣ ਲਈ ਘੰਟੇ ਦੀ ਮਜ਼ਦੂਰੀ ਕਿੰਨੇ ਪ੍ਰਤੀਸ਼ਤ ਘਟਾਉਣੀ ਪਵੇਗੀ?","15.25%","The product remains constant. | If one factor changes by 18%, the other factor must change in the opposite direction. | ਸਰਲ ਕਰਦੇ ਸਮੇਂ ਆਧਾਰ ਮੁੱਲ ਨੂੰ ਸਪੱਸ਼ਟ ਰੱਖੋ। | ਸਰਲ ਕਰਨ ਤੇ ਲੋੜੀਂਦਾ ਨਤੀਜਾ ਮਿਲਦਾ ਹੈ। | ਅਤੇ ਸਹੀ ਉੱਤਰ 15.25% ਹੈ।","PASS"
