"language","cpId","qlId","esId","difficulty","taskKind","answerType","question","answer","explanation","validation"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 20% of the 5000 registered voters cast their vote. How many votes were cast?","1000","We need to calculate 20% of the base value 5000. | The formula to find $x\%$ of $y$ is: | $$\frac{x}{100} \times y$$ | Substitute $x = 20$ and $y = 5000$: | $$\frac{20}{100} \times 5000$$ | Simplify the multiplication: | $$\frac{20 \times 5000}{100} = 1000$$ | Therefore, 20% of 5000 is 1000.","PASS"
"en","PCT-CP-002","PCT-QL-017","PCT-ES-002","Easy","percentOfKnownNumber","ABSOLUTE","If 25% of a number is 100, find 20% of that number.","80","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(percentOfKnownNumber\)$$ | Inserting the given numbers: | $$\(80\)$$ | Solving it yields the final answer. | The computed result is 80.","PASS"
"en","PCT-CP-003","PCT-QL-023","PCT-ES-003","Medium","successiveChange","PERCENT","The price of an item is increased by 60% and then decreased by 25%. Find the net change in price percent.","20%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(successiveChange\)$$ | Substitute the values: | $$\(20%\)$$ | Simplify the expression to get the result. | Thus, the answer is 20%.","PASS"
"en","PCT-CP-004","PCT-QL-031","PCT-ES-004","Hard","invarianceDecrease","PERCENT","If a car's speed increases by 14.28%, by what percent will the time taken decrease for the same distance?","12.5%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(invarianceDecrease\)$$ | Plugging in the parameters: | $$\(12.5%\)$$ | Calculating the final value. | Therefore, we get 12.5%.","PASS"
"en","PCT-CP-005","PCT-QL-039","PCT-ES-005","Hard","cancelledVotes","COUNT","In an election, 10% votes were cancelled. The winner got 60% of the valid votes and won by 1540 votes. Find the total votes.","8556","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(cancelledVotes\)$$ | Inserting the given numbers: | $$\(8556\)$$ | Solving it yields the final answer. | The computed result is 8556.","PASS"
"en","PCT-CP-006","PCT-QL-051","PCT-ES-006","Hard","dilutedPercent","PERCENT","If 120 litres of water is added to 315 litres of 16.66% alcohol solution, what will be the percentage of alcohol now?","12.06%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dilutedPercent\)$$ | Substitute the values: | $$\(12.06%\)$$ | Simplify the expression to get the result. | Thus, the answer is 12.06%.","PASS"
"en","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 30% of the 5000 registered voters cast their vote. How many votes were cast?","1500","We need to calculate 30% of the base value 5000. | The formula to find $x\%$ of $y$ is: | $$\frac{x}{100} \times y$$ | Substitute $x = 30$ and $y = 5000$: | $$\frac{30}{100} \times 5000$$ | Simplify the multiplication: | $$\frac{30 \times 5000}{100} = 1500$$ | Therefore, 30% of 5000 is 1500.","PASS"
"en","PCT-CP-002","PCT-QL-018","PCT-ES-002","Medium","differenceOfPercents","ABSOLUTE","The difference between 50% and 10% of a number is 2400. Find the number.","6000","Our objective is to find the required quantity. | We apply the standard rule: | $$\(differenceOfPercents\)$$ | Plugging in the parameters: | $$\(6000\)$$ | Calculating the final value. | Therefore, we get 6000.","PASS"
"en","PCT-CP-003","PCT-QL-024","PCT-ES-003","Medium","compoundGrowth","ABSOLUTE","The population of a town is 7200. If it grows at 22% every year, what will it be after 2 years?","10716.48","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(compoundGrowth\)$$ | Substitute the values: | $$\(10716.48\)$$ | Simplify the expression to get the result. | Thus, the answer is 10716.48.","PASS"
"en","PCT-CP-005","PCT-QL-040","PCT-ES-005","Medium","passMarks","COUNT","A student needs 35% marks to pass. He gets 150 marks and fails by 5 marks. Find the maximum marks.","443","Our objective is to find the required quantity. | We apply the standard rule: | $$\(passMarks\)$$ | Plugging in the parameters: | $$\(443\)$$ | Calculating the final value. | Therefore, we get 443.","PASS"
"en","PCT-CP-006","PCT-QL-052","PCT-ES-006","Hard","freshFromDry","ABSOLUTE","Fresh grapes have 60% water and dry grapes have 15% water. If the dry grapes weigh 450 kg, what was their weight when fresh?","956.25","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(freshFromDry\)$$ | Substitute the values: | $$\(956.25\)$$ | Simplify the expression to get the result. | Thus, the answer is 956.25.","PASS"
"en","PCT-CP-001","PCT-QL-003","PCT-ES-001","Easy","percentToFraction","FRACTION","Convert 15% into its simplest fractional form.","3/20","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(percentToFraction\)$$ | Substitute the values: | $$\(3/20\)$$ | Simplify the expression to get the result. | Thus, the answer is 3/20.","PASS"
"en","PCT-CP-002","PCT-QL-019","PCT-ES-002","Hard","restoreAfterDecrease","PERCENT","By what percent should a number be increased to bring it back to its original value after a 62.5% decrease?","166.67%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(restoreAfterDecrease\)$$ | Plugging in the parameters: | $$\(166.67%\)$$ | Calculating the final value. | Therefore, we get 166.67%.","PASS"
"en","PCT-CP-003","PCT-QL-025","PCT-ES-003","Medium","compoundDecay","ABSOLUTE","A machine's value falls by 35% every year. If it is Rs. 12500 now, find its value after 2 years.","5281.25","Our objective is to find the required quantity. | We apply the standard rule: | $$\(compoundDecay\)$$ | Plugging in the parameters: | $$\(5281.25\)$$ | Calculating the final value. | Therefore, we get 5281.25.","PASS"
"en","PCT-CP-004","PCT-QL-033","PCT-ES-004","Hard","revenueChange","PERCENT","If the tax on an item is reduced by 10% and its sale increases by 40%, find the total change in revenue percent.","26%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(revenueChange\)$$ | Inserting the given numbers: | $$\(26%\)$$ | Solving it yields the final answer. | The computed result is 26%.","PASS"
"en","PCT-CP-005","PCT-QL-041","PCT-ES-005","Easy","partToTotal","COUNT","In a school, 15% students are boys. If there are 600 girls, find the total number of students.","706","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(partToTotal\)$$ | Substitute the values: | $$\(706\)$$ | Simplify the expression to get the result. | Thus, the answer is 706.","PASS"
"en","PCT-CP-006","PCT-QL-053","PCT-ES-006","Hard","addPureComponent","ABSOLUTE","How much pure alcohol should be added to 135 mL of 16.66% solution to make it 25% strong?","15.01","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(addPureComponent\)$$ | Substitute the values: | $$\(15.01\)$$ | Simplify the expression to get the result. | Thus, the answer is 15.01.","PASS"
"en","PCT-CP-001","PCT-QL-004","PCT-ES-001","Easy","valueAsPercent","PERCENT","What percentage of 1000 is 2400?","240%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(valueAsPercent\)$$ | Substitute the values: | $$\(240%\)$$ | Simplify the expression to get the result. | Thus, the answer is 240%.","PASS"
"en","PCT-CP-002","PCT-QL-010","PCT-ES-002","Easy","increaseNewValue","ABSOLUTE","If 100 is increased by 40%, find the new number.","140","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(increaseNewValue\)$$ | Inserting the given numbers: | $$\(140\)$$ | Solving it yields the final answer. | The computed result is 140.","PASS"
"en","PCT-CP-003","PCT-QL-026","PCT-ES-003","Medium","areaChange","PERCENT","The length and breadth of a rectangle are increased by 45% and 60% respectively. Find the percentage increase in area.","132%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(areaChange\)$$ | Substitute the values: | $$\(132%\)$$ | Simplify the expression to get the result. | Thus, the answer is 132%.","PASS"
"en","PCT-CP-004","PCT-QL-034","PCT-ES-004","Hard","invarianceDecrease","PERCENT","Working hours of a factory increased by 37.5%. By what percent should the hourly wage be decreased to keep the total bill same?","27.27%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(invarianceDecrease\)$$ | Plugging in the parameters: | $$\(27.27%\)$$ | Calculating the final value. | Therefore, we get 27.27%.","PASS"
"en","PCT-CP-005","PCT-QL-042","PCT-ES-005","Easy","complementOfTotal","COUNT","Out of 8000 people, 20% are men. Find the number of women.","6400","Our objective is to find the required quantity. | We apply the standard rule: | $$\(complementOfTotal\)$$ | Plugging in the parameters: | $$\(6400\)$$ | Calculating the final value. | Therefore, we get 6400.","PASS"
"en","PCT-CP-006","PCT-QL-054","PCT-ES-006","Hard","evaporationOriginal","ABSOLUTE","A solution has 66.66% sugar. If 6000 kg water flies away, the sugar becomes 75%. Find the original weight.","53956.83","Our objective is to find the required quantity. | We apply the standard rule: | $$\(evaporationOriginal\)$$ | Plugging in the parameters: | $$\(53956.83\)$$ | Calculating the final value. | Therefore, we get 53956.83.","PASS"
"en","PCT-CP-001","PCT-QL-005","PCT-ES-001","Easy","directRelation","ABSOLUTE","A is 10% of B. If B is 1000, find A.","100","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(directRelation\)$$ | Inserting the given numbers: | $$\(100\)$$ | Solving it yields the final answer. | The computed result is 100.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Easy","decreaseNewValue","ABSOLUTE","If 500 is decreased by 5%, find the new number.","475","Our objective is to find the required quantity. | We apply the standard rule: | $$\(decreaseNewValue\)$$ | Plugging in the parameters: | $$\(475\)$$ | Calculating the final value. | Therefore, we get 475.","PASS"
"en","PCT-CP-006","PCT-QL-055","PCT-ES-006","Easy","alloyComplement","ABSOLUTE","An alloy of copper and zinc has 50% copper. Find the weight of zinc in 100 kg of the alloy.","50","Our objective is to find the required quantity. | We apply the standard rule: | $$\(alloyComplement\)$$ | Plugging in the parameters: | $$\(50\)$$ | Calculating the final value. | Therefore, we get 50.","PASS"
"en","PCT-CP-001","PCT-QL-006","PCT-ES-001","Medium","moreToLess","PERCENT","A is 12% more than B. By what percent is B less than A?","10.71%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(moreToLess\)$$ | Substitute the values: | $$\(10.71%\)$$ | Simplify the expression to get the result. | Thus, the answer is 10.71%.","PASS"
"en","PCT-CP-002","PCT-QL-012","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","If 18% is added to a number, it becomes 9600. Find the number.","8135.59","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(reverseIncrease\)$$ | Substitute the values: | $$\(8135.59\)$$ | Simplify the expression to get the result. | Thus, the answer is 8135.59.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Medium","successiveIncrease","PERCENT","Two successive increases of 50% and 10% are equal to a single increase of how much?","65%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveIncrease\)$$ | Plugging in the parameters: | $$\(65%\)$$ | Calculating the final value. | Therefore, we get 65%.","PASS"
"en","PCT-CP-004","PCT-QL-028","PCT-ES-004","Medium","invarianceDecrease","PERCENT","If the price of sugar increases by 28%, by how much percent should a family reduce its consumption to keep the expenditure same?","21.88%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(invarianceDecrease\)$$ | Inserting the given numbers: | $$\(21.88%\)$$ | Solving it yields the final answer. | The computed result is 21.88%.","PASS"
"en","PCT-CP-005","PCT-QL-044","PCT-ES-005","Medium","partToTotal","COUNT","If 80% people in a village are literate and 2400 people are illiterate, find the total population.","12000","Our objective is to find the required quantity. | We apply the standard rule: | $$\(partToTotal\)$$ | Plugging in the parameters: | $$\(12000\)$$ | Calculating the final value. | Therefore, we get 12000.","PASS"
"en","PCT-CP-006","PCT-QL-048","PCT-ES-006","Hard","dilutionAddWater","ABSOLUTE","A mixture of 225 litres has 66.66% acid. How much water should be added to make it 50% acid?","74.97","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dilutionAddWater\)$$ | Substitute the values: | $$\(74.97\)$$ | Simplify the expression to get the result. | Thus, the answer is 74.97.","PASS"
"en","PCT-CP-001","PCT-QL-007","PCT-ES-001","Medium","lessToMore","PERCENT","A is 28% less than B. By what percent is B more than A?","38.89%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(lessToMore\)$$ | Inserting the given numbers: | $$\(38.89%\)$$ | Solving it yields the final answer. | The computed result is 38.89%.","PASS"
"en","PCT-CP-002","PCT-QL-013","PCT-ES-002","Medium","reverseDecrease","ABSOLUTE","If 32% is subtracted from a number, it becomes 5400. Find the number.","7941.18","Our objective is to find the required quantity. | We apply the standard rule: | $$\(reverseDecrease\)$$ | Plugging in the parameters: | $$\(7941.18\)$$ | Calculating the final value. | Therefore, we get 7941.18.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","successiveIncrease","PERCENT","The population of a town increases by 40% in the first year and by 50% in the second year. Find the total percentage increase.","110%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(successiveIncrease\)$$ | Inserting the given numbers: | $$\(110%\)$$ | Solving it yields the final answer. | The computed result is 110%.","PASS"
"en","PCT-CP-005","PCT-QL-045","PCT-ES-005","Medium","twoShareRemainder","ABSOLUTE","A man gave 40% of his money to his wife, 20% to his son and the remaining Rs. 6000 to his daughter. How much did he have at first?","15000","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(twoShareRemainder\)$$ | Inserting the given numbers: | $$\(15000\)$$ | Solving it yields the final answer. | The computed result is 15000.","PASS"
"en","PCT-CP-006","PCT-QL-049","PCT-ES-006","Hard","dryFromFresh","ABSOLUTE","100 kg of fresh fruit has 85% water, and dry fruit has 15% water. How many kg of dry fruit can be made from 100 kg of fresh fruit?","17.65","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(dryFromFresh\)$$ | Inserting the given numbers: | $$\(17.65\)$$ | Solving it yields the final answer. | The computed result is 17.65.","PASS"
"en","PCT-CP-001","PCT-QL-008","PCT-ES-001","Medium","ratioFromPercentEquality","RATIO","If 25% of A is equal to 20% of B, find the ratio A:B.","4:5","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(ratioFromPercentEquality\)$$ | Inserting the given numbers: | $$\(4:5\)$$ | Solving it yields the final answer. | The computed result is 4:5.","PASS"
"en","PCT-CP-002","PCT-QL-014","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","After increasing a number by 18%, it becomes 9600. Find the old number.","8135.59","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(reverseIncrease\)$$ | Substitute the values: | $$\(8135.59\)$$ | Simplify the expression to get the result. | Thus, the answer is 8135.59.","PASS"
"en","PCT-CP-003","PCT-QL-022","PCT-ES-003","Medium","successiveChange","PERCENT","A number is increased by 40% and then decreased by 30%. Find the total change percent.","-2%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(successiveChange\)$$ | Inserting the given numbers: | $$\(-2%\)$$ | Solving it yields the final answer. | The computed result is -2%.","PASS"
"en","PCT-CP-004","PCT-QL-030","PCT-ES-004","Medium","invarianceDecrease","PERCENT","The length of a rectangle increases by 28%. By what percent should the breadth be decreased to keep the area same?","21.88%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(invarianceDecrease\)$$ | Inserting the given numbers: | $$\(21.88%\)$$ | Solving it yields the final answer. | The computed result is 21.88%.","PASS"
"en","PCT-CP-005","PCT-QL-046","PCT-ES-005","Medium","partToTotal","ABSOLUTE","An alloy contains 15% copper and the rest is zinc. If there is 1200 kg zinc, find the total weight of the alloy.","1411.76","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(partToTotal\)$$ | Substitute the values: | $$\(1411.76\)$$ | Simplify the expression to get the result. | Thus, the answer is 1411.76.","PASS"
"en","PCT-CP-006","PCT-QL-050","PCT-ES-006","Hard","addSolute","ABSOLUTE","In 225 litres of salt solution, there is 33.33% salt. How much salt should be added to make it a 40% solution?","25.01","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(addSolute\)$$ | Substitute the values: | $$\(25.01\)$$ | Simplify the expression to get the result. | Thus, the answer is 25.01.","PASS"
"en","PCT-CP-001","PCT-QL-009","PCT-ES-001","Easy","reversePercent","ABSOLUTE","If 50% of a number is 600, then what is the number?","1200","Our objective is to find the required quantity. | We apply the standard rule: | $$\(reversePercent\)$$ | Plugging in the parameters: | $$\(1200\)$$ | Calculating the final value. | Therefore, we get 1200.","PASS"
"en","PCT-CP-002","PCT-QL-015","PCT-ES-002","Medium","reverseIncrease","ABSOLUTE","A man's salary is increased by 35% and becomes Rs. 14400. Find his original salary.","10666.67","Our objective is to find the required quantity. | We apply the standard rule: | $$\(reverseIncrease\)$$ | Plugging in the parameters: | $$\(10666.67\)$$ | Calculating the final value. | Therefore, we get 10666.67.","PASS"
"en","PCT-CP-003","PCT-QL-023","PCT-ES-003","Medium","successiveChange","PERCENT","The price of an item is increased by 45% and then decreased by 60%. Find the net change in price percent.","-42%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(successiveChange\)$$ | Substitute the values: | $$\(-42%\)$$ | Simplify the expression to get the result. | Thus, the answer is -42%.","PASS"
"en","PCT-CP-005","PCT-QL-047","PCT-ES-005","Medium","loserVotes","COUNT","Two candidates contested an election. One got 45% votes and lost by 1200 votes. Find the total number of votes.","12000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(loserVotes\)$$ | Substitute the values: | $$\(12000\)$$ | Simplify the expression to get the result. | Thus, the answer is 12000.","PASS"
"en","PCT-CP-006","PCT-QL-051","PCT-ES-006","Hard","dilutedPercent","PERCENT","If 800 litres of water is added to 225 litres of 14.28% alcohol solution, what will be the percentage of alcohol now?","3.13%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dilutedPercent\)$$ | Substitute the values: | $$\(3.13%\)$$ | Simplify the expression to get the result. | Thus, the answer is 3.13%.","PASS"
"en","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 10% of the 5000 registered voters cast their vote. How many votes were cast?","500","We need to calculate 10% of the base value 5000. | The formula to find $x\%$ of $y$ is: | $$\frac{x}{100} \times y$$ | Substitute $x = 10$ and $y = 5000$: | $$\frac{10}{100} \times 5000$$ | Simplify the multiplication: | $$\frac{10 \times 5000}{100} = 500$$ | Therefore, 10% of 5000 is 500.","PASS"
"en","PCT-CP-002","PCT-QL-016","PCT-ES-002","Medium","increaseByAmount","ABSOLUTE","Adding 450 to a number is the same as increasing it by 18%. Find the number.","2500","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(increaseByAmount\)$$ | Substitute the values: | $$\(2500\)$$ | Simplify the expression to get the result. | Thus, the answer is 2500.","PASS"
"en","PCT-CP-003","PCT-QL-024","PCT-ES-003","Medium","compoundGrowth","ABSOLUTE","The population of a town is 8400. If it grows at 22% every year, what will it be after 2 years?","12502.56","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(compoundGrowth\)$$ | Substitute the values: | $$\(12502.56\)$$ | Simplify the expression to get the result. | Thus, the answer is 12502.56.","PASS"
"en","PCT-CP-005","PCT-QL-036","PCT-ES-005","Medium","incomePartition","ABSOLUTE","A man spends 30% of his income on food, 30% on rent and 20% on other things. If he saves Rs. 2400, find his total income.","12000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(incomePartition\)$$ | Substitute the values: | $$\(12000\)$$ | Simplify the expression to get the result. | Thus, the answer is 12000.","PASS"
"en","PCT-CP-006","PCT-QL-052","PCT-ES-006","Hard","freshFromDry","ABSOLUTE","Fresh grapes have 60% water and dry grapes have 10% water. If the dry grapes weigh 6000 kg, what was their weight when fresh?","13500","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(freshFromDry\)$$ | Substitute the values: | $$\(13500\)$$ | Simplify the expression to get the result. | Thus, the answer is 13500.","PASS"
"en","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","percentOf","ABSOLUTE","In an election, 40% of the 2000 registered voters cast their vote. How many votes were cast?","800","We need to calculate 40% of the base value 2000. | The formula to find $x\%$ of $y$ is: | $$\frac{x}{100} \times y$$ | Substitute $x = 40$ and $y = 2000$: | $$\frac{40}{100} \times 2000$$ | Simplify the multiplication: | $$\frac{40 \times 2000}{100} = 800$$ | Therefore, 40% of 2000 is 800.","PASS"
"en","PCT-CP-002","PCT-QL-017","PCT-ES-002","Easy","percentOfKnownNumber","ABSOLUTE","If 20% of a number is 250, find 60% of that number.","750","Our objective is to find the required quantity. | We apply the standard rule: | $$\(percentOfKnownNumber\)$$ | Plugging in the parameters: | $$\(750\)$$ | Calculating the final value. | Therefore, we get 750.","PASS"
"en","PCT-CP-003","PCT-QL-025","PCT-ES-003","Medium","compoundDecay","ABSOLUTE","A machine's value falls by 45% every year. If it is Rs. 12500 now, find its value after 2 years.","3781.25","Our objective is to find the required quantity. | We apply the standard rule: | $$\(compoundDecay\)$$ | Plugging in the parameters: | $$\(3781.25\)$$ | Calculating the final value. | Therefore, we get 3781.25.","PASS"
"en","PCT-CP-004","PCT-QL-033","PCT-ES-004","Hard","revenueChange","PERCENT","If the tax on an item is reduced by 60% and its sale increases by 15%, find the total change in revenue percent.","-54%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(revenueChange\)$$ | Substitute the values: | $$\(-54%\)$$ | Simplify the expression to get the result. | Thus, the answer is -54%.","PASS"
"en","PCT-CP-005","PCT-QL-037","PCT-ES-005","Hard","successiveExpense","ABSOLUTE","A person spends 80% of his salary on food and 20% of the remaining on rent. If he still has Rs. 120 left, find his salary.","750","Our objective is to find the required quantity. | We apply the standard rule: | $$\(successiveExpense\)$$ | Plugging in the parameters: | $$\(750\)$$ | Calculating the final value. | Therefore, we get 750.","PASS"
"en","PCT-CP-006","PCT-QL-053","PCT-ES-006","Hard","addPureComponent","ABSOLUTE","How much pure alcohol should be added to 315 mL of 14.28% solution to make it 50% strong?","225.04","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(addPureComponent\)$$ | Substitute the values: | $$\(225.04\)$$ | Simplify the expression to get the result. | Thus, the answer is 225.04.","PASS"
"en","PCT-CP-002","PCT-QL-018","PCT-ES-002","Medium","differenceOfPercents","ABSOLUTE","The difference between 45% and 40% of a number is 6000. Find the number.","120000","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(differenceOfPercents\)$$ | Substitute the values: | $$\(120000\)$$ | Simplify the expression to get the result. | Thus, the answer is 120000.","PASS"
"en","PCT-CP-003","PCT-QL-026","PCT-ES-003","Medium","areaChange","PERCENT","The length and breadth of a rectangle are increased by 30% and 25% respectively. Find the percentage increase in area.","62.5%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(areaChange\)$$ | Substitute the values: | $$\(62.5%\)$$ | Simplify the expression to get the result. | Thus, the answer is 62.5%.","PASS"
"en","PCT-CP-006","PCT-QL-054","PCT-ES-006","Hard","evaporationOriginal","ABSOLUTE","A solution has 37.5% sugar. If 600 kg water flies away, the sugar becomes 50%. Find the original weight.","2400","Our objective is to find the required quantity. | We apply the standard rule: | $$\(evaporationOriginal\)$$ | Plugging in the parameters: | $$\(2400\)$$ | Calculating the final value. | Therefore, we get 2400.","PASS"
"en","PCT-CP-001","PCT-QL-004","PCT-ES-001","Easy","valueAsPercent","PERCENT","What percentage of 1000 is 800?","80%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(valueAsPercent\)$$ | Plugging in the parameters: | $$\(80%\)$$ | Calculating the final value. | Therefore, we get 80%.","PASS"
"en","PCT-CP-002","PCT-QL-019","PCT-ES-002","Hard","restoreAfterDecrease","PERCENT","By what percent should a number be increased to bring it back to its original value after a 66.66% decrease?","199.94%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(restoreAfterDecrease\)$$ | Plugging in the parameters: | $$\(199.94%\)$$ | Calculating the final value. | Therefore, we get 199.94%.","PASS"
"en","PCT-CP-006","PCT-QL-055","PCT-ES-006","Easy","alloyComplement","ABSOLUTE","An alloy of copper and zinc has 5% copper. Find the weight of zinc in 50 kg of the alloy.","47.5","Our objective is to find the required quantity. | We apply the standard rule: | $$\(alloyComplement\)$$ | Plugging in the parameters: | $$\(47.5\)$$ | Calculating the final value. | Therefore, we get 47.5.","PASS"
"en","PCT-CP-001","PCT-QL-005","PCT-ES-001","Easy","directRelation","ABSOLUTE","A is 15% of B. If B is 500, find A.","75","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(directRelation\)$$ | Substitute the values: | $$\(75\)$$ | Simplify the expression to get the result. | Thus, the answer is 75.","PASS"
"en","PCT-CP-002","PCT-QL-010","PCT-ES-002","Easy","increaseNewValue","ABSOLUTE","If 5000 is increased by 10%, find the new number.","5500","Our objective is to find the required quantity. | We apply the standard rule: | $$\(increaseNewValue\)$$ | Plugging in the parameters: | $$\(5500\)$$ | Calculating the final value. | Therefore, we get 5500.","PASS"
"en","PCT-CP-003","PCT-QL-020","PCT-ES-003","Medium","successiveIncrease","PERCENT","Two successive increases of 40% and 30% are equal to a single increase of how much?","82%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(successiveIncrease\)$$ | Inserting the given numbers: | $$\(82%\)$$ | Solving it yields the final answer. | The computed result is 82%.","PASS"
"en","PCT-CP-005","PCT-QL-040","PCT-ES-005","Medium","passMarks","COUNT","A student needs 35% marks to pass. He gets 120 marks and fails by 25 marks. Find the maximum marks.","414","Our objective is to find the required quantity. | We apply the standard rule: | $$\(passMarks\)$$ | Plugging in the parameters: | $$\(414\)$$ | Calculating the final value. | Therefore, we get 414.","PASS"
"en","PCT-CP-006","PCT-QL-048","PCT-ES-006","Hard","dilutionAddWater","ABSOLUTE","A mixture of 135 litres has 37.5% acid. How much water should be added to make it 25% acid?","67.5","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(dilutionAddWater\)$$ | Substitute the values: | $$\(67.5\)$$ | Simplify the expression to get the result. | Thus, the answer is 67.5.","PASS"
"en","PCT-CP-001","PCT-QL-006","PCT-ES-001","Medium","moreToLess","PERCENT","A is 32% more than B. By what percent is B less than A?","24.24%","Our objective is to find the required quantity. | We apply the standard rule: | $$\(moreToLess\)$$ | Plugging in the parameters: | $$\(24.24%\)$$ | Calculating the final value. | Therefore, we get 24.24%.","PASS"
"en","PCT-CP-002","PCT-QL-011","PCT-ES-002","Easy","decreaseNewValue","ABSOLUTE","If 200 is decreased by 20%, find the new number.","160","Our objective is to find the required quantity. | We apply the standard rule: | $$\(decreaseNewValue\)$$ | Plugging in the parameters: | $$\(160\)$$ | Calculating the final value. | Therefore, we get 160.","PASS"
"en","PCT-CP-003","PCT-QL-021","PCT-ES-003","Medium","successiveIncrease","PERCENT","The population of a town increases by 40% in the first year and by 20% in the second year. Find the total percentage increase.","68%","Let's determine the final amount for the scenario. | The mathematical relationship is: | $$\(successiveIncrease\)$$ | Inserting the given numbers: | $$\(68%\)$$ | Solving it yields the final answer. | The computed result is 68%.","PASS"
"en","PCT-CP-004","PCT-QL-029","PCT-ES-004","Medium","invarianceIncrease","PERCENT","The price of petrol falls by 12%. By what percent can a person increase his consumption so that the total cost remains same?","13.64%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(invarianceIncrease\)$$ | Substitute the values: | $$\(13.64%\)$$ | Simplify the expression to get the result. | Thus, the answer is 13.64%.","PASS"
"en","PCT-CP-006","PCT-QL-049","PCT-ES-006","Hard","dryFromFresh","ABSOLUTE","50 kg of fresh fruit has 80% water, and dry fruit has 15% water. How many kg of dry fruit can be made from 50 kg of fresh fruit?","11.76","Our objective is to find the required quantity. | We apply the standard rule: | $$\(dryFromFresh\)$$ | Plugging in the parameters: | $$\(11.76\)$$ | Calculating the final value. | Therefore, we get 11.76.","PASS"
"en","PCT-CP-001","PCT-QL-007","PCT-ES-001","Medium","lessToMore","PERCENT","A is 18% less than B. By what percent is B more than A?","21.95%","We need to calculate the target value for this problem. | Using the appropriate formula: | $$\(lessToMore\)$$ | Substitute the values: | $$\(21.95%\)$$ | Simplify the expression to get the result. | Thus, the answer is 21.95%.","PASS"
