"questionId","qlId","canonicalProblem","taskKind","language","renderedStem","stemFamilyId","stemId","sourceFile","libraryFile","templateFile","archetypeId","selectionPath","fallbackUsage","provenanceStatus","templatePattern","approvedAssetUsedForWording","normalLanguagePipelineUsed"
"CSV-001-0069","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 25% of the production equals 250 units. Determine 62.5% of the same production.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0070","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 62.5% of the population is 1,250 people, what is 25% of the same population?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0071","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 82.5% of the marks equals 1,031.25 marks, find 17.5% of the same marks.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0072","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 82.5% of a number equals 2,103.75. What is 17.5% of that number?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0073","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 0.5% of the monthly salary is ₹500. Find 0.5% of the same monthly salary.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0074","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 0.5% of the annual income equals ₹1,250. Determine 0.5% of the same annual income.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0075","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 0.5% of the annual profit is ₹750, what is 0.5% of the same annual profit?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0076","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 40% of the expenses equals ₹20,000, find 60% of the same expenses.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0077","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 40% of the bonus equals ₹40,000. What is 60% of the same bonus?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0078","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 50% of the commission is ₹75,000. Find 75% of the same commission.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0079","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 75% of the savings equals ₹37,500. Determine 50% of the same savings.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0080","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 75% of the revenue is ₹75,000, what is 50% of the same revenue?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0081","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 80% of the students equals 800 students, find 30% of the same students.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0082","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 30% of the workers equals 600 workers. What is 80% of the same workers?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0083","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 30% of the employees is 1,500 employees. Find 80% of the same employees.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0084","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 30% of the books equals 3,000 books. Determine 80% of the same books.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0085","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 80% of the trees is 160 trees, what is 30% of the same trees?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0086","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 99% of the families equals 396 families, find 75% of the same families.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0087","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 99% of the animals equals 990 animals. What is 75% of the same animals?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0088","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 99% of the inventory is 1,980 items. Find 99% of the same inventory.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0089","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 100% of the distance equals 5,000 km. Determine 100% of the same distance.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0090","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 100% of the area is 10,000 sq m, what is 100% of the same area?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0091","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 20% of the weight equals 40 kg, find 25% of the same weight.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0092","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 20% of the volume equals 100 litres. What is 25% of the same volume?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0093","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 20% of the production is 200 units. Find 25% of the same production.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0094","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 25% of the population equals 500 people. Determine 20% of the same population.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0095","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 25% of the marks is 1,250 marks, what is 20% of the same marks?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0096","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 37.5% of a number equals 956.25, find 12.5% of that number.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0097","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 12.5% of the monthly salary equals ₹12,506.25. What is 37.5% of the same monthly salary?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0098","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 12.5% of the annual income is ₹31,250. Find 37.5% of the same annual income.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0099","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 12.5% of the annual profit equals ₹18,750. Determine 37.5% of the same annual profit.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0100","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 45% of the expenses is ₹22,500, what is 15% of the same expenses?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0101","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 100% of the bonus equals ₹50,050, find 1% of the same bonus.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
