"Question ID","Canonical Problem","Difficulty","Topology","Question Language ID","Explanation Style ID","Question","Answer","Explanation","Divisor","Remainder","Quotient","Dividend","Lower Bound","Upper Bound"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:270","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 1812 and 5683 that leave remainder 8 when divided by 13.","298","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

298","13","8","","","1812","5683"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:271","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 139 and 313 leave remainder 0 when divided by 9?","19","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

19","9","0","","","139","313"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:272","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 76 and 439 leave remainder 14 when divided by 15?","24","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

24","15","14","","","76","439"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:273","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1100 to 4257 that give remainder 16 on division by 20.","158","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

158","20","16","","","1100","4257"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:274","CP-004","Hard","Range Counting","QL-014","ES-007","Find the number of integers between 2831 and 23107 that leave remainder 42 when divided by 83.","244","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

244","83","42","","","2831","23107"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:275","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1033 to 2408 that give remainder 15 on division by 47.","29","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

29","47","15","","","1033","2408"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:276","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 95 and 289 leave remainder 7 when divided by 12?","16","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

16","12","7","","","95","289"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:277","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 189 and 284 that leave remainder 7 when divided by 9.","10","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

10","9","7","","","189","284"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:278","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 121 to 226 that give remainder 9 on division by 12.","9","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

9","12","9","","","121","226"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:279","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1102 to 7795 that give remainder 2 on division by 9.","743","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

743","9","2","","","1102","7795"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:280","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 4490 and 13494 leave remainder 7 when divided by 91?","99","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

99","91","7","","","4490","13494"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:281","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 1592 and 1880 that leave remainder 13 when divided by 33.","9","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

9","33","13","","","1592","1880"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:282","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 54 and 266 that leave remainder 0 when divided by 2.","107","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

107","2","0","","","54","266"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:283","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 81 and 145 leave remainder 1 when divided by 9?","8","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

8","9","1","","","81","145"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:284","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 281 and 1983 that leave remainder 6 when divided by 33.","51","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

51","33","6","","","281","1983"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:285","CP-004","Hard","Range Counting","QL-012","ES-007","How many numbers between 3604 and 26396 leave remainder 5 when divided by 32?","712","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

712","32","5","","","3604","26396"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:286","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 73 to 338 that give remainder 1 on division by 9.","30","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

30","9","1","","","73","338"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:287","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 87 to 397 that give remainder 2 on division by 11.","28","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

28","11","2","","","87","397"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:288","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 199 and 219 leave remainder 6 when divided by 20?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","20","6","","","199","219"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:289","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 246 to 1365 that give remainder 9 on division by 44.","25","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

25","44","9","","","246","1365"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:290","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 74 and 486 leave remainder 0 when divided by 7?","59","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

59","7","0","","","74","486"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:291","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 301 and 4378 leave remainder 0 when divided by 27?","151","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

151","27","0","","","301","4378"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:292","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 145 and 1688 that leave remainder 1 when divided by 4.","386","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

386","4","1","","","145","1688"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:293","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 101 and 347 leave remainder 4 when divided by 13?","19","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

19","13","4","","","101","347"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:294","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 166 and 8413 that leave remainder 3 when divided by 14.","589","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

589","14","3","","","166","8413"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:295","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 129 to 280 that give remainder 13 on division by 15.","10","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

10","15","13","","","129","280"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:296","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1527 to 1837 that give remainder 6 on division by 19.","16","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

16","19","6","","","1527","1837"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:297","CP-004","Hard","Range Counting","QL-012","ES-007","How many numbers between 5298 and 27607 leave remainder 16 when divided by 18?","1239","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1239","18","16","","","5298","27607"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:298","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1396 to 8853 that give remainder 7 on division by 12.","622","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

622","12","7","","","1396","8853"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:299","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 1516 and 7770 that leave remainder 6 when divided by 22.","284","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

284","22","6","","","1516","7770"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:300","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 134 and 364 that leave remainder 3 when divided by 18.","13","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

13","18","3","","","134","364"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:301","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 45 and 132 leave remainder 8 when divided by 10?","9","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

9","10","8","","","45","132"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:302","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 101 and 455 that leave remainder 10 when divided by 13.","28","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

28","13","10","","","101","455"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:303","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 400 and 7873 leave remainder 8 when divided by 44?","170","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

170","44","8","","","400","7873"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:304","CP-004","Hard","Range Counting","QL-014","ES-007","Find the number of integers between 8251 and 44675 that leave remainder 39 when divided by 98.","372","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

372","98","39","","","8251","44675"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:305","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 150 to 442 that give remainder 7 on division by 9.","33","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

33","9","7","","","150","442"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:306","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 11 to 238 that give remainder 1 on division by 10.","23","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

23","10","1","","","11","238"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:307","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 1420 and 1450 leave remainder 2 when divided by 30?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","30","2","","","1420","1450"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:308","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 694 and 5817 leave remainder 2 when divided by 17?","302","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

302","17","2","","","694","5817"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:309","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 135 and 144 that leave remainder 8 when divided by 9.","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","9","8","","","135","144"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:310","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 5320 and 37616 leave remainder 40 when divided by 45?","718","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

718","45","40","","","5320","37616"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:311","CP-004","Hard","Range Counting","QL-012","ES-007","How many numbers between 2229 and 47209 leave remainder 2 when divided by 3?","14993","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

14993","3","2","","","2229","47209"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:312","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 1978 and 8510 that leave remainder 27 when divided by 47.","139","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

139","47","27","","","1978","8510"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:313","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1108 to 4544 that give remainder 3 on division by 5.","688","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

688","5","3","","","1108","4544"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:314","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 268 and 7400 leave remainder 6 when divided by 39?","183","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

183","39","6","","","268","7400"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:315","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 68 to 395 that give remainder 3 on division by 8.","41","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

41","8","3","","","68","395"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:316","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 99 and 344 that leave remainder 4 when divided by 14.","18","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

18","14","4","","","99","344"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:317","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 37 to 199 that give remainder 5 on division by 12.","14","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

14","12","5","","","37","199"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:318","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 114 and 129 leave remainder 6 when divided by 15?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","15","6","","","114","129"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:319","CP-004","Hard","Range Counting","QL-013","ES-008","Count the numbers from 9009 to 20362 that give remainder 9 on division by 31.","366","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

366","31","9","","","9009","20362"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:320","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 149 and 439 that leave remainder 3 when divided by 14.","21","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

21","14","3","","","149","439"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:321","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 181 and 284 that leave remainder 2 when divided by 6.","18","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

18","6","2","","","181","284"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:322","CP-004","Hard","Range Counting","QL-013","ES-007","Count the numbers from 5209 to 32289 that give remainder 39 on division by 79.","343","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

343","79","39","","","5209","32289"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:323","CP-004","Easy","Range Counting","QL-013","ES-008","Count the numbers from 77 to 183 that give remainder 3 on division by 13.","8","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

8","13","3","","","77","183"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:324","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 1347 and 8992 that leave remainder 12 when divided by 43.","177","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

177","43","12","","","1347","8992"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:325","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 1267 to 7173 that give remainder 4 on division by 5.","1181","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1181","5","4","","","1267","7173"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:326","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 1000 and 6080 leave remainder 11 when divided by 42?","121","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

121","42","11","","","1000","6080"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:327","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 168 and 187 that leave remainder 6 when divided by 19.","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","19","6","","","168","187"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:328","CP-004","Hard","Range Counting","QL-014","ES-007","Find the number of integers between 2284 and 39314 that leave remainder 35 when divided by 48.","772","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

772","48","35","","","2284","39314"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:329","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 5044 and 14314 leave remainder 0 when divided by 12?","772","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

772","12","0","","","5044","14314"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:330","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 1388 and 1421 that leave remainder 2 when divided by 33.","2","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

2","33","2","","","1388","1421"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:331","CP-004","Hard","Range Counting","QL-012","ES-008","How many numbers between 4145 and 20909 leave remainder 27 when divided by 97?","173","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

173","97","27","","","4145","20909"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:332","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 910 and 1967 that leave remainder 23 when divided by 25.","42","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

42","25","23","","","910","1967"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:333","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 18 and 442 that leave remainder 15 when divided by 20.","21","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

21","20","15","","","18","442"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:334","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 178 and 417 that leave remainder 2 when divided by 5.","48","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

48","5","2","","","178","417"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:335","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 534 and 5808 leave remainder 5 when divided by 19?","278","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

278","19","5","","","534","5808"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:336","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 193 to 213 that give remainder 0 on division by 2.","10","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

10","2","0","","","193","213"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:337","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 199 and 306 leave remainder 3 when divided by 14?","8","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

8","14","3","","","199","306"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:338","CP-004","Easy","Range Counting","QL-013","ES-007","Count the numbers from 153 to 329 that give remainder 6 on division by 15.","12","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

12","15","6","","","153","329"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:339","CP-004","Hard","Range Counting","QL-012","ES-007","How many numbers between 6216 and 18958 leave remainder 9 when divided by 28?","455","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

455","28","9","","","6216","18958"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:340","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 905 and 950 leave remainder 13 when divided by 45?","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","45","13","","","905","950"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:341","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 122 and 259 that leave remainder 9 when divided by 19.","8","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

8","19","9","","","122","259"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:342","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 187 and 196 that leave remainder 1 when divided by 9.","1","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1","9","1","","","187","196"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:343","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 181 and 197 leave remainder 4 when divided by 16?","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","16","4","","","181","197"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:344","CP-004","Easy","Range Counting","QL-012","ES-007","How many numbers between 109 and 137 leave remainder 1 when divided by 5?","6","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

6","5","1","","","109","137"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:345","CP-004","Hard","Range Counting","QL-014","ES-008","Find the number of integers between 2173 and 12485 that leave remainder 31 when divided by 43.","240","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

240","43","31","","","2173","12485"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:346","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 421 to 6198 that give remainder 1 on division by 13.","444","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

444","13","1","","","421","6198"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:347","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 1257 and 4179 that leave remainder 0 when divided by 2.","1461","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

1461","2","0","","","1257","4179"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:348","CP-004","Hard","Range Counting","QL-014","ES-007","Find the number of integers between 8909 and 29441 that leave remainder 89 when divided by 94.","219","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

219","94","89","","","8909","29441"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:349","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 1847 and 3619 leave remainder 2 when divided by 6?","295","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

295","6","2","","","1847","3619"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:350","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 1898 and 8795 leave remainder 17 when divided by 43?","161","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

161","43","17","","","1898","8795"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:351","CP-004","Medium","Range Counting","QL-012","ES-007","How many numbers between 662 and 6516 leave remainder 27 when divided by 32?","183","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

183","32","27","","","662","6516"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:352","CP-004","Hard","Range Counting","QL-014","ES-007","Find the number of integers between 1748 and 46199 that leave remainder 38 when divided by 40.","1112","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1112","40","38","","","1748","46199"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:353","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 453 to 831 that give remainder 10 on division by 13.","29","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

29","13","10","","","453","831"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:354","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 134 and 161 that leave remainder 13 when divided by 15.","1","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

1","15","13","","","134","161"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:355","CP-004","Medium","Range Counting","QL-014","ES-008","Find the number of integers between 766 and 830 that leave remainder 3 when divided by 12.","5","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

5","12","3","","","766","830"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:356","CP-004","Easy","Range Counting","QL-012","ES-008","How many numbers between 150 and 257 leave remainder 4 when divided by 18?","6","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

6","18","4","","","150","257"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:357","CP-004","Medium","Range Counting","QL-014","ES-007","Find the number of integers between 1410 and 7107 that leave remainder 7 when divided by 10.","570","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

570","10","7","","","1410","7107"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:358","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 115 and 323 that leave remainder 12 when divided by 15.","14","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

14","15","12","","","115","323"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:359","CP-004","Medium","Range Counting","QL-013","ES-008","Count the numbers from 1310 to 4299 that give remainder 19 on division by 37.","81","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

81","37","19","","","1310","4299"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:360","CP-004","Easy","Range Counting","QL-014","ES-008","Find the number of integers between 140 and 490 that leave remainder 8 when divided by 13.","27","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

27","13","8","","","140","490"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:361","CP-004","Medium","Range Counting","QL-013","ES-007","Count the numbers from 135 to 6033 that give remainder 7 on division by 19.","311","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

311","19","7","","","135","6033"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:362","CP-004","Easy","Range Counting","QL-014","ES-007","Find the number of integers between 122 and 342 that leave remainder 3 when divided by 6.","37","Find the first and last numbers in the range that satisfy the remainder condition.

Count them.

Answer:

37","6","3","","","122","342"
"NS-REM-002:CP-004:NS-REM-002-HUMAN-REVIEW-500:CP-004:363","CP-004","Medium","Range Counting","QL-012","ES-008","How many numbers between 1392 and 5223 leave remainder 4 when divided by 10?","383","The valid numbers form an arithmetic sequence.

Count the terms.

Answer:

383","10","4","","","1392","5223"
