"questionId","canonicalProblem","taskKind","qlId","language","stemFamilyId","stemId","sourceFile","libraryFile","archetypeId","selectionPath","renderedQuestion","fallbackUsage","provenanceStatus"
"PCT-CP-002:PCT-QL-217:25241","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 10% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25244","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 50% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25269","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 20% of a number is 400, find 40% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25270","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 25% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25272","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 80% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25273","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 10% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25275","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 20% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25276","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 25% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25300","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 50% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25301","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 20% of a number is 400, find 40% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25302","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 25% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25304","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 40% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25305","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 45% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25307","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 20% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25308","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 25% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25330","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 40% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25332","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 50% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25336","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 40% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25337","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 45% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25338","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 50% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25339","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 60% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25361","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 10% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25363","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 20% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-217:25364","PCT-CP-002","percentOfKnownNumber","PCT-QL-217","en","PCT-CP-002:families:PCT-QL-217","PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-217 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If 50% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38010","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 25% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38011","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 60% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38013","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 10% of a number is 400, find 40% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38014","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 15% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38015","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 20% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38016","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 50% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38042","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 25% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38043","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 30% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38044","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 40% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38045","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 10% of a number is 400, find 40% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38046","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 15% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38047","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 20% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38048","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 25% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38070","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 40% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38072","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 50% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38074","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 25% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38075","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 30% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38076","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 40% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38078","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 50% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38079","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 20% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38101","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 10% of a number is 400, find 40% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38102","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 15% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38104","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 50% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38106","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 80% of a number is 100, find 20% of that number.","NO","APPROVED"
