question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
Find the last digit of the exponential expression 4^7^6.,4,Medium,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8^5.,1,Medium,QL-022,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6.,4,Medium,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8^5.,1,Medium,QL-022,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4.,6,Easy,QL-023,ES-003,CP-003
What is the unit digit of 5^2^3?,5,Easy,QL-020,ES-003,CP-003
Calculate the last digit in the value of 8^3.,2,Medium,QL-021,ES-003,CP-003
What digit appears at the end of 7^4?,1,Medium,QL-026,ES-003,CP-003
Find the last digit of 2^5^8^3.,2,Easy,QL-019,ES-003,CP-003
The expression 9^6^7 is simplified. Find its last digit.,1,Easy,QL-024,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6^9.,4,Hard,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8.,1,Easy,QL-022,ES-003,CP-003
The expression 9^6 is simplified. Find its last digit.,1,Medium,QL-024,ES-003,CP-003
Find the last digit of 2^5^8.,2,Medium,QL-019,ES-003,CP-003
What digit appears at the end of 7^4^9?,1,Hard,QL-026,ES-003,CP-003
Calculate the last digit in the value of 8^3.,2,Easy,QL-021,ES-003,CP-003
What is the unit digit of 5^2?,5,Easy,QL-020,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9.,6,Medium,QL-023,ES-003,CP-003
Find the digit in the units place of 3^8^5^2.,1,Hard,QL-022,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6^9.,4,Easy,QL-025,ES-003,CP-003
The expression 9^6^7^4 is simplified. Find its last digit.,1,Hard,QL-024,ES-003,CP-003
Find the last digit of 2^5.,2,Easy,QL-019,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4.,6,Medium,QL-023,ES-003,CP-003
What is the unit digit of 5^2^3^8?,5,Medium,QL-020,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6.,4,Medium,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8^5^2.,1,Medium,QL-022,ES-003,CP-003
Find the last digit of 2^5^8^3.,2,Easy,QL-019,ES-003,CP-003
The expression 9^6 is simplified. Find its last digit.,1,Medium,QL-024,ES-003,CP-003
Calculate the last digit in the value of 8^3.,2,Easy,QL-021,ES-003,CP-003
What digit appears at the end of 7^4^9^6?,1,Medium,QL-026,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9.,6,Easy,QL-023,ES-003,CP-003
What is the unit digit of 5^2^3?,5,Hard,QL-020,ES-003,CP-003
Find the digit in the units place of 3^8^5^2.,1,Easy,QL-022,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6.,4,Easy,QL-025,ES-003,CP-003
What is the unit digit of 5^2^3^8?,5,Medium,QL-020,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4.,6,Easy,QL-023,ES-003,CP-003
What digit appears at the end of 7^4^9?,1,Medium,QL-026,ES-003,CP-003
Calculate the last digit in the value of 8^3^2^5.,8,Easy,QL-021,ES-003,CP-003
The expression 9^6^7 is simplified. Find its last digit.,1,Hard,QL-024,ES-003,CP-003
Find the last digit of 2^5^8.,2,Medium,QL-019,ES-003,CP-003
Find the digit in the units place of 3^8.,1,Medium,QL-022,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6.,4,Hard,QL-025,ES-003,CP-003
Calculate the last digit in the value of 8^3.,2,Hard,QL-021,ES-003,CP-003
What digit appears at the end of 7^4^9^6?,1,Easy,QL-026,ES-003,CP-003
Find the last digit of 2^5^8^3.,2,Easy,QL-019,ES-003,CP-003
The expression 9^6^7^4 is simplified. Find its last digit.,1,Hard,QL-024,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6^9.,4,Easy,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8.,1,Easy,QL-022,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4^7.,6,Easy,QL-023,ES-003,CP-003
What is the unit digit of 5^2?,5,Medium,QL-020,ES-003,CP-003
Calculate the last digit in the value of 8^3.,2,Easy,QL-021,ES-003,CP-003
What digit appears at the end of 7^4^9^6?,1,Medium,QL-026,ES-003,CP-003
What is the unit digit of 5^2?,5,Easy,QL-020,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9.,6,Medium,QL-023,ES-003,CP-003
Find the digit in the units place of 3^8^5^2.,1,Hard,QL-022,ES-003,CP-003
Find the last digit of the exponential expression 4^7.,4,Medium,QL-025,ES-003,CP-003
The expression 9^6^7 is simplified. Find its last digit.,1,Hard,QL-024,ES-003,CP-003
Find the last digit of 2^5^8.,2,Easy,QL-019,ES-003,CP-003
What digit appears at the end of 7^4^9^6?,1,Easy,QL-026,ES-003,CP-003
Calculate the last digit in the value of 8^3^2^5.,8,Easy,QL-021,ES-003,CP-003
What is the unit digit of 5^2?,5,Easy,QL-020,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4^7.,6,Easy,QL-023,ES-003,CP-003
Find the last digit of 2^5^8^3.,2,Easy,QL-019,ES-003,CP-003
The expression 9^6^7 is simplified. Find its last digit.,1,Medium,QL-024,ES-003,CP-003
Calculate the last digit in the value of 8^3^2^5.,8,Easy,QL-021,ES-003,CP-003
What digit appears at the end of 7^4^9^6?,1,Medium,QL-026,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4.,6,Easy,QL-023,ES-003,CP-003
What is the unit digit of 5^2?,5,Easy,QL-020,ES-003,CP-003
Find the last digit of the exponential expression 4^7.,4,Easy,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8^5.,1,Medium,QL-022,ES-003,CP-003
Find the last digit of 2^5^8.,2,Medium,QL-019,ES-003,CP-003
The expression 9^6 is simplified. Find its last digit.,1,Medium,QL-024,ES-003,CP-003
What digit appears at the end of 7^4^9?,1,Easy,QL-026,ES-003,CP-003
Calculate the last digit in the value of 8^3.,2,Medium,QL-021,ES-003,CP-003
The expression 9^6^7^4 is simplified. Find its last digit.,1,Easy,QL-024,ES-003,CP-003
Find the last digit of 2^5.,2,Medium,QL-019,ES-003,CP-003
Find the digit in the units place of 3^8^5.,1,Medium,QL-022,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6.,4,Medium,QL-025,ES-003,CP-003
What is the unit digit of 5^2?,5,Easy,QL-020,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4^7.,6,Hard,QL-023,ES-003,CP-003
What digit appears at the end of 7^4?,1,Hard,QL-026,ES-003,CP-003
Calculate the last digit in the value of 8^3^2^5.,8,Hard,QL-021,ES-003,CP-003
Find the last digit of the exponential expression 4^7.,4,Easy,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8^5^2.,1,Easy,QL-022,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4.,6,Medium,QL-023,ES-003,CP-003
What is the unit digit of 5^2^3?,5,Hard,QL-020,ES-003,CP-003
Calculate the last digit in the value of 8^3.,2,Medium,QL-021,ES-003,CP-003
What digit appears at the end of 7^4?,1,Medium,QL-026,ES-003,CP-003
Find the last digit of 2^5^8.,2,Hard,QL-019,ES-003,CP-003
The expression 9^6 is simplified. Find its last digit.,1,Hard,QL-024,ES-003,CP-003
Find the last digit of the exponential expression 4^7.,4,Medium,QL-025,ES-003,CP-003
Find the digit in the units place of 3^8^5.,1,Medium,QL-022,ES-003,CP-003
The expression 9^6^7^4 is simplified. Find its last digit.,1,Easy,QL-024,ES-003,CP-003
Find the last digit of 2^5.,2,Easy,QL-019,ES-003,CP-003
What digit appears at the end of 7^4^9?,1,Medium,QL-026,ES-003,CP-003
Calculate the last digit in the value of 8^3^2.,8,Easy,QL-021,ES-003,CP-003
What is the unit digit of 5^2^3^8?,5,Easy,QL-020,ES-003,CP-003
Evaluate the unit digit of the repeated power 6^9^4^7.,6,Easy,QL-023,ES-003,CP-003
Find the digit in the units place of 3^8^5^2.,1,Medium,QL-022,ES-003,CP-003
Find the last digit of the exponential expression 4^7^6^9.,4,Medium,QL-025,ES-003,CP-003
The expression 9^6^7 is simplified. Find its last digit.,1,Medium,QL-024,ES-003,CP-003
Find the last digit of 2^5^8^3.,2,Easy,QL-019,ES-003,CP-003
Write the last-digit cycle for successive powers of 530.,0,Easy,QL-030,ES-004,CP-004
Identify the unit digit cycle followed by powers of 868.,"8, 4, 2, 6",Hard,QL-027,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 834.,"4, 6",Medium,QL-054,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 728^1, 728^2, 728^3 and so on.","8, 4, 2, 6",Hard,QL-032,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 850^1, 850^2, 850^3 and so on.",0,Medium,QL-032,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 586.,6,Easy,QL-031,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 197^1, 197^2, 197^3 and so on.","7, 9, 3, 1",Easy,QL-032,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 566.,6,Easy,QL-054,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 974?,"4, 6",Hard,QL-029,ES-004,CP-004
Find the unit digit pattern used for powers of 988.,"8, 4, 2, 6",Easy,QL-034,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 361.,1,Medium,QL-031,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 472^1, 472^2, 472^3 and so on.","2, 4, 8, 6",Easy,QL-032,ES-004,CP-004
Find the repeating last-digit pattern for powers of 783.,"3, 9, 7, 1",Easy,QL-028,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 850?,0,Medium,QL-029,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 609?,"9, 1",Hard,QL-053,ES-004,CP-004
Write the cyclic order of last digits for powers of 795.,5,Hard,QL-033,ES-004,CP-004
Find the repeating last-digit pattern for powers of 989.,"9, 1",Easy,QL-028,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 54?,"4, 6",Medium,QL-029,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 808?,"8, 4, 2, 6",Hard,QL-029,ES-004,CP-004
Write the cyclic order of last digits for powers of 152.,"2, 4, 8, 6",Medium,QL-033,ES-004,CP-004
Write the cyclic order of last digits for powers of 394.,"4, 6",Hard,QL-033,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 206^1, 206^2, 206^3 and so on.",6,Medium,QL-032,ES-004,CP-004
Find the unit digit pattern used for powers of 292.,"2, 4, 8, 6",Easy,QL-034,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 468.,"8, 4, 2, 6",Easy,QL-031,ES-004,CP-004
Find the unit digit pattern used for powers of 272.,"2, 4, 8, 6",Medium,QL-034,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 43.,"3, 9, 7, 1",Medium,QL-054,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 497?,"7, 9, 3, 1",Easy,QL-053,ES-004,CP-004
Find the repeating last-digit pattern for powers of 421.,1,Medium,QL-028,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 717.,"7, 9, 3, 1",Medium,QL-054,ES-004,CP-004
Find the unit digit pattern used for powers of 1008.,"8, 4, 2, 6",Medium,QL-034,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 69?,"9, 1",Hard,QL-053,ES-004,CP-004
Identify the unit digit cycle followed by powers of 697.,"7, 9, 3, 1",Easy,QL-027,ES-004,CP-004
Write the cyclic order of last digits for powers of 443.,"3, 9, 7, 1",Hard,QL-033,ES-004,CP-004
Write the last-digit cycle for successive powers of 150.,0,Easy,QL-030,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 948.,"8, 4, 2, 6",Easy,QL-031,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 812.,"2, 4, 8, 6",Hard,QL-031,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 329?,"9, 1",Hard,QL-029,ES-004,CP-004
Identify the unit digit cycle followed by powers of 634.,"4, 6",Easy,QL-027,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 586?,6,Easy,QL-029,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 210?,0,Easy,QL-053,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 897?,"7, 9, 3, 1",Medium,QL-053,ES-004,CP-004
Find the unit digit pattern used for powers of 703.,"3, 9, 7, 1",Easy,QL-034,ES-004,CP-004
Identify the unit digit cycle followed by powers of 317.,"7, 9, 3, 1",Medium,QL-027,ES-004,CP-004
Write the cyclic order of last digits for powers of 926.,6,Hard,QL-033,ES-004,CP-004
Find the repeating last-digit pattern for powers of 850.,0,Easy,QL-028,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 501.,1,Medium,QL-031,ES-004,CP-004
Find the unit digit pattern used for powers of 232.,"2, 4, 8, 6",Medium,QL-034,ES-004,CP-004
Select the correct unit digit cycle for powers of 969.,"9, 1",Easy,QL-055,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 975^1, 975^2, 975^3 and so on.",5,Medium,QL-032,ES-004,CP-004
Write the cyclic order of last digits for powers of 381.,1,Easy,QL-033,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 723?,"3, 9, 7, 1",Easy,QL-053,ES-004,CP-004
Find the repeating last-digit pattern for powers of 74.,"4, 6",Medium,QL-028,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 668.,"8, 4, 2, 6",Hard,QL-054,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 95^1, 95^2, 95^3 and so on.",5,Easy,QL-032,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 323.,"3, 9, 7, 1",Easy,QL-031,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 875?,5,Medium,QL-053,ES-004,CP-004
Write the cyclic order of last digits for powers of 188.,"8, 4, 2, 6",Easy,QL-033,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 15?,5,Easy,QL-029,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 886?,6,Medium,QL-053,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 752^1, 752^2, 752^3 and so on.","2, 4, 8, 6",Hard,QL-032,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 875?,5,Hard,QL-029,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 689.,"9, 1",Easy,QL-031,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 134.,"4, 6",Medium,QL-054,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 69?,"9, 1",Easy,QL-053,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 512^1, 512^2, 512^3 and so on.","2, 4, 8, 6",Easy,QL-032,ES-004,CP-004
Identify the unit digit cycle followed by powers of 401.,1,Hard,QL-027,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 930.,0,Medium,QL-054,ES-004,CP-004
Find the repeating last-digit pattern for powers of 823.,"3, 9, 7, 1",Easy,QL-028,ES-004,CP-004
Write the cyclic order of last digits for powers of 515.,5,Easy,QL-033,ES-004,CP-004
Write the cyclic order of last digits for powers of 806.,6,Medium,QL-033,ES-004,CP-004
Write the last-digit cycle for successive powers of 61.,1,Easy,QL-030,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 17?,"7, 9, 3, 1",Easy,QL-029,ES-004,CP-004
Write the cyclic order of last digits for powers of 1003.,"3, 9, 7, 1",Medium,QL-033,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 992.,"2, 4, 8, 6",Easy,QL-031,ES-004,CP-004
Write the cyclic order of last digits for powers of 701.,1,Easy,QL-033,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 292.,"2, 4, 8, 6",Medium,QL-031,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 363?,"3, 9, 7, 1",Easy,QL-029,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 32?,"2, 4, 8, 6",Medium,QL-053,ES-004,CP-004
Find the unit digit pattern used for powers of 389.,"9, 1",Hard,QL-034,ES-004,CP-004
Identify the unit digit cycle followed by powers of 610.,0,Medium,QL-027,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 372.,"2, 4, 8, 6",Easy,QL-054,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 588?,"8, 4, 2, 6",Easy,QL-029,ES-004,CP-004
Write the last-digit cycle for successive powers of 395.,5,Easy,QL-030,ES-004,CP-004
Select the correct unit digit cycle for powers of 686.,6,Medium,QL-055,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 774.,"4, 6",Easy,QL-031,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 429?,"9, 1",Hard,QL-053,ES-004,CP-004
Select the correct unit digit cycle for powers of 72.,"2, 4, 8, 6",Medium,QL-055,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 728?,"8, 4, 2, 6",Hard,QL-029,ES-004,CP-004
Write the cyclic order of last digits for powers of 10.,0,Easy,QL-033,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 941^1, 941^2, 941^3 and so on.",1,Hard,QL-032,ES-004,CP-004
Find the unit digit pattern used for powers of 1003.,"3, 9, 7, 1",Easy,QL-034,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 112.,"2, 4, 8, 6",Hard,QL-031,ES-004,CP-004
Find the repeating last-digit pattern for powers of 981.,1,Easy,QL-028,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 895?,5,Hard,QL-053,ES-004,CP-004
Write the last-digit cycle for successive powers of 49.,"9, 1",Medium,QL-030,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 317?,"7, 9, 3, 1",Medium,QL-053,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 221.,1,Medium,QL-031,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 490.,0,Medium,QL-031,ES-004,CP-004
Write the cyclic order of last digits for powers of 246.,6,Hard,QL-033,ES-004,CP-004
Find the repeating last-digit pattern for powers of 872.,"2, 4, 8, 6",Medium,QL-028,ES-004,CP-004
Select the correct unit digit cycle for powers of 429.,"9, 1",Easy,QL-055,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 12.,"2, 4, 8, 6",Medium,QL-054,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 841.,1,Medium,QL-031,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 235^1, 235^2, 235^3 and so on.",5,Medium,QL-032,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 341.,1,Medium,QL-031,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 14?,"4, 6",Medium,QL-053,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 609?,"9, 1",Hard,QL-053,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 474^1, 474^2, 474^3 and so on.","4, 6",Medium,QL-032,ES-004,CP-004
Identify the unit digit cycle followed by powers of 749.,"9, 1",Easy,QL-027,ES-004,CP-004
Find the repeating last-digit pattern for powers of 935.,5,Medium,QL-028,ES-004,CP-004
Identify the unit digit cycle followed by powers of 270.,0,Easy,QL-027,ES-004,CP-004
Write the last-digit cycle for successive powers of 169.,"9, 1",Easy,QL-030,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 52?,"2, 4, 8, 6",Hard,QL-053,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 148?,"8, 4, 2, 6",Medium,QL-053,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 512.,"2, 4, 8, 6",Medium,QL-031,ES-004,CP-004
Write the last-digit cycle for successive powers of 246.,6,Medium,QL-030,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 657.,"7, 9, 3, 1",Medium,QL-031,ES-004,CP-004
Identify the unit digit cycle followed by powers of 388.,"8, 4, 2, 6",Hard,QL-027,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 70?,0,Medium,QL-053,ES-004,CP-004
Write the cyclic order of last digits for powers of 401.,1,Easy,QL-033,ES-004,CP-004
Write the last-digit cycle for successive powers of 969.,"9, 1",Medium,QL-030,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 637.,"7, 9, 3, 1",Medium,QL-031,ES-004,CP-004
Write the cyclic order of last digits for powers of 23.,"3, 9, 7, 1",Medium,QL-033,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 614^1, 614^2, 614^3 and so on.","4, 6",Medium,QL-032,ES-004,CP-004
Identify the unit digit cycle followed by powers of 808.,"8, 4, 2, 6",Easy,QL-027,ES-004,CP-004
Find the repeating last-digit pattern for powers of 314.,"4, 6",Hard,QL-028,ES-004,CP-004
Select the correct unit digit cycle for powers of 668.,"8, 4, 2, 6",Medium,QL-055,ES-004,CP-004
Find the unit digit pattern used for powers of 134.,"4, 6",Hard,QL-034,ES-004,CP-004
Select the correct unit digit cycle for powers of 881.,1,Easy,QL-055,ES-004,CP-004
Identify the unit digit cycle followed by powers of 594.,"4, 6",Medium,QL-027,ES-004,CP-004
Write the last-digit cycle for successive powers of 930.,0,Easy,QL-030,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 666?,6,Medium,QL-029,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 515.,5,Medium,QL-054,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 481?,1,Easy,QL-053,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 332^1, 332^2, 332^3 and so on.","2, 4, 8, 6",Easy,QL-032,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 543?,"3, 9, 7, 1",Medium,QL-029,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 115?,5,Easy,QL-029,ES-004,CP-004
Identify the unit digit cycle followed by powers of 443.,"3, 9, 7, 1",Easy,QL-027,ES-004,CP-004
Find the repeating last-digit pattern for powers of 892.,"2, 4, 8, 6",Medium,QL-028,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 828^1, 828^2, 828^3 and so on.","8, 4, 2, 6",Easy,QL-032,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 868?,"8, 4, 2, 6",Hard,QL-053,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 690?,0,Hard,QL-053,ES-004,CP-004
Select the correct unit digit cycle for powers of 408.,"8, 4, 2, 6",Easy,QL-055,ES-004,CP-004
Identify the unit digit cycle followed by powers of 677.,"7, 9, 3, 1",Medium,QL-027,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 423.,"3, 9, 7, 1",Easy,QL-031,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 812.,"2, 4, 8, 6",Medium,QL-031,ES-004,CP-004
Write the cyclic order of last digits for powers of 326.,6,Medium,QL-033,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 72.,"2, 4, 8, 6",Hard,QL-031,ES-004,CP-004
Identify the unit digit cycle followed by powers of 946.,6,Easy,QL-027,ES-004,CP-004
Identify the unit digit cycle followed by powers of 697.,"7, 9, 3, 1",Easy,QL-027,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 354?,"4, 6",Easy,QL-053,ES-004,CP-004
Find the unit digit pattern used for powers of 848.,"8, 4, 2, 6",Easy,QL-034,ES-004,CP-004
Write the last-digit cycle for successive powers of 174.,"4, 6",Hard,QL-030,ES-004,CP-004
Write the cyclic order of last digits for powers of 748.,"8, 4, 2, 6",Medium,QL-033,ES-004,CP-004
Identify the unit digit cycle followed by powers of 717.,"7, 9, 3, 1",Medium,QL-027,ES-004,CP-004
Write the last-digit cycle for successive powers of 1009.,"9, 1",Medium,QL-030,ES-004,CP-004
Find the repeating last-digit pattern for powers of 694.,"4, 6",Hard,QL-028,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 63?,"3, 9, 7, 1",Medium,QL-029,ES-004,CP-004
Identify the unit digit cycle followed by powers of 117.,"7, 9, 3, 1",Medium,QL-027,ES-004,CP-004
Write the cyclic order of last digits for powers of 806.,6,Easy,QL-033,ES-004,CP-004
Select the correct unit digit cycle for powers of 843.,"3, 9, 7, 1",Medium,QL-055,ES-004,CP-004
Select the correct unit digit cycle for powers of 552.,"2, 4, 8, 6",Easy,QL-055,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 783.,"3, 9, 7, 1",Easy,QL-054,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 530.,0,Easy,QL-054,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 883?,"3, 9, 7, 1",Easy,QL-029,ES-004,CP-004
Write the cyclic order of last digits for powers of 234.,"4, 6",Medium,QL-033,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 588.,"8, 4, 2, 6",Easy,QL-031,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 977.,"7, 9, 3, 1",Easy,QL-031,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 728?,"8, 4, 2, 6",Easy,QL-053,ES-004,CP-004
Write the cyclic order of last digits for powers of 910.,0,Hard,QL-033,ES-004,CP-004
Select the correct unit digit cycle for powers of 932.,"2, 4, 8, 6",Medium,QL-055,ES-004,CP-004
Find the unit digit pattern used for powers of 269.,"9, 1",Easy,QL-034,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 230^1, 230^2, 230^3 and so on.",0,Hard,QL-032,ES-004,CP-004
Find the repeating last-digit pattern for powers of 129.,"9, 1",Easy,QL-028,ES-004,CP-004
Find the repeating last-digit pattern for powers of 252.,"2, 4, 8, 6",Easy,QL-028,ES-004,CP-004
Identify the unit digit cycle followed by powers of 988.,"8, 4, 2, 6",Medium,QL-027,ES-004,CP-004
Find the repeating last-digit pattern for powers of 594.,"4, 6",Medium,QL-028,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 968^1, 968^2, 968^3 and so on.","8, 4, 2, 6",Medium,QL-032,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 370.,0,Easy,QL-054,ES-004,CP-004
Write the last-digit cycle for successive powers of 381.,1,Medium,QL-030,ES-004,CP-004
Write the cyclic order of last digits for powers of 466.,6,Medium,QL-033,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 252.,"2, 4, 8, 6",Easy,QL-054,ES-004,CP-004
Identify the unit digit cycle followed by powers of 363.,"3, 9, 7, 1",Easy,QL-027,ES-004,CP-004
Write the cyclic order of last digits for powers of 35.,5,Easy,QL-033,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 586?,6,Medium,QL-029,ES-004,CP-004
Write the last-digit cycle for successive powers of 850.,0,Hard,QL-030,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 401?,1,Easy,QL-053,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 435?,5,Medium,QL-029,ES-004,CP-004
Find the repeating last-digit pattern for powers of 826.,6,Medium,QL-028,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 654.,"4, 6",Medium,QL-031,ES-004,CP-004
Write the cyclic order of last digits for powers of 915.,5,Hard,QL-033,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 129?,"9, 1",Easy,QL-053,ES-004,CP-004
Write the cyclic order of last digits for powers of 897.,"7, 9, 3, 1",Medium,QL-033,ES-004,CP-004
Find the unit digit pattern used for powers of 506.,6,Medium,QL-034,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 114?,"4, 6",Easy,QL-029,ES-004,CP-004
Find the repeating last-digit pattern for powers of 241.,1,Hard,QL-028,ES-004,CP-004
Find the repeating last-digit pattern for powers of 937.,"7, 9, 3, 1",Medium,QL-028,ES-004,CP-004
Identify the unit digit cycle followed by powers of 149.,"9, 1",Medium,QL-027,ES-004,CP-004
Find the repeating last-digit pattern for powers of 230.,0,Hard,QL-028,ES-004,CP-004
Find the repeating last-digit pattern for powers of 681.,1,Medium,QL-028,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 234?,"4, 6",Hard,QL-053,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 126.,6,Easy,QL-031,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 894.,"4, 6",Medium,QL-054,ES-004,CP-004
